        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.44170500e+00,        +4.478248271094e-03,        -2.414407906450e-06,        -3.742147441691e-06
 2.44171000e+00,        +4.454831260052e-03,        -2.410141915084e-06,        -3.408539677770e-06
 2.44171500e+00,        +4.431600215641e-03,        -2.405925587940e-06,        -3.077265332889e-06
 2.44172000e+00,        +4.408553178342e-03,        -2.401758323457e-06,        -2.748301520355e-06
 2.44172500e+00,        +4.385688214333e-03,        -2.397639517886e-06,        -2.421625639710e-06
 2.44173000e+00,        +4.363003415044e-03,        -2.393568580896e-06,        -2.097215372578e-06
 2.44173500e+00,        +4.340496896807e-03,        -2.389544923316e-06,        -1.775048677972e-06
 2.44174000e+00,        +4.318166800436e-03,        -2.385567987216e-06,        -1.455103788517e-06
 2.44174500e+00,        +4.296011290851e-03,        -2.381637191634e-06,        -1.137359206251e-06
 2.44175000e+00,        +4.274028556727e-03,        -2.377751985234e-06,        -8.217936983521e-07
 2.44175500e+00,        +4.252216810105e-03,        -2.373911814002e-06,        -5.083862934866e-07
 2.44176000e+00,        +4.230574286037e-03,        -2.370116143576e-06,        -1.971162777739e-07
 2.44176500e+00,        +4.209099242237e-03,        -2.366364445396e-06,        +1.120368090556e-07
 2.44177000e+00,        +4.187789958733e-03,        -2.362656174152e-06,        +4.190931772446e-07
 2.44177500e+00,        +4.166644737516e-03,        -2.358990806942e-06,        +7.240727911052e-07
 2.44178000e+00,        +4.145661902218e-03,        -2.355367855902e-06,        +1.026995372223e-06
 2.44178500e+00,        +4.124839797781e-03,        -2.351786800273e-06,        +1.327880403191e-06
 2.44179000e+00,        +4.104176790124e-03,        -2.348247137346e-06,        +1.626747131097e-06
 2.44179500e+00,        +4.083671265833e-03,        -2.344748384333e-06,        +1.923614571112e-06
 2.44180000e+00,        +4.063321631851e-03,        -2.341290054149e-06,        +2.218501509599e-06
 2.44180500e+00,        +4.043126315166e-03,        -2.337871664082e-06,        +2.511426507693e-06
 2.44181000e+00,        +4.023083762504e-03,        -2.334492752969e-06,        +2.802407904474e-06
 2.44181500e+00,        +4.003192440060e-03,        -2.331152832580e-06,        +3.091463820059e-06
 2.44182000e+00,        +3.983450833164e-03,        -2.327851474284e-06,        +3.378612159061e-06
 2.44182500e+00,        +3.963857446036e-03,        -2.324588203145e-06,        +3.663870613458e-06
 2.44183000e+00,        +3.944410801482e-03,        -2.321362581575e-06,        +3.947256665764e-06
 2.44183500e+00,        +3.925109440627e-03,        -2.318174156681e-06,        +4.228787591730e-06
 2.44184000e+00,        +3.905951922639e-03,        -2.315022525456e-06,        +4.508480463864e-06
 2.44184500e+00,        +3.886936824456e-03,        -2.311907227383e-06,        +4.786352154051e-06
 2.44185000e+00,        +3.868062740557e-03,        -2.308827840336e-06,        +5.062419336011e-06
 2.44185500e+00,        +3.849328282650e-03,        -2.305783972917e-06,        +5.336698488881e-06
 2.44186000e+00,        +3.830732079469e-03,        -2.302775188228e-06,        +5.609205899369e-06
 2.44186500e+00,        +3.812272776498e-03,        -2.299801091826e-06,        +5.879957664700e-06
 2.44187000e+00,        +3.793949035732e-03,        -2.296861279168e-06,        +6.148969695345e-06
 2.44187500e+00,        +3.775759535446e-03,        -2.293955359649e-06,        +6.416257717446e-06
 2.44188000e+00,        +3.757702969935e-03,        -2.291082926844e-06,        +6.681837275645e-06
 2.44188500e+00,        +3.739778049323e-03,        -2.288243622632e-06,        +6.945723735254e-06
 2.44189000e+00,        +3.721983499278e-03,        -2.285437047545e-06,        +7.207932285491e-06
 2.44189500e+00,        +3.704318060839e-03,        -2.282662834044e-06,        +7.468477940911e-06
 2.44190000e+00,        +3.686780490171e-03,        -2.279920598719e-06,        +7.727375544736e-06
 2.44190500e+00,        +3.669369558344e-03,        -2.277209989795e-06,        +7.984639770664e-06
 2.44191000e+00,        +3.652084051134e-03,        -2.274530655035e-06,        +8.240285125476e-06
 2.44191500e+00,        +3.634922768804e-03,        -2.271882223509e-06,        +8.494325951253e-06
 2.44192000e+00,        +3.617884525895e-03,        -2.269264348686e-06,        +8.746776427655e-06
 2.44192500e+00,        +3.600968151032e-03,        -2.266676688428e-06,        +8.997650574256e-06
 2.44193000e+00,        +3.584172486715e-03,        -2.264118890500e-06,        +9.246962252515e-06
 2.44193500e+00,        +3.567496389130e-03,        -2.261590622698e-06,        +9.494725167965e-06
 2.44194000e+00,        +3.550938727949e-03,        -2.259091553972e-06,        +9.740952872732e-06
 2.44194500e+00,        +3.534498386149e-03,        -2.256621361961e-06,        +9.985658767060e-06
 2.44195000e+00,        +3.518174259815e-03,        -2.254179703658e-06,        +1.022885610162e-05
 2.44195500e+00,        +3.501965257956e-03,        -2.251766283086e-06,        +1.047055797984e-05
 2.44196000e+00,        +3.485870302345e-03,        -2.249380766096e-06,        +1.071077735913e-05
 2.44196500e+00,        +3.469888327304e-03,        -2.247022839744e-06,        +1.094952705368e-05
 2.44197000e+00,        +3.454018279566e-03,        -2.244692202786e-06,        +1.118681973595e-05
 2.44197500e+00,        +3.438259118076e-03,        -2.242388550274e-06,        +1.142266793850e-05
 2.44198000e+00,        +3.422609813838e-03,        -2.240111586070e-06,        +1.165708405603e-05
 2.44198500e+00,        +3.407069349743e-03,        -2.237861004980e-06,        +1.189008034734e-05
 2.44199000e+00,        +3.391636720393e-03,        -2.235636512703e-06,        +1.212166893685e-05
 2.44199500e+00,        +3.376310931966e-03,        -2.233437826307e-06,        +1.235186181650e-05
 2.44200000e+00,        +3.361091002034e-03,        -2.231264662348e-06,        +1.258067084772e-05
 2.44200500e+00,        +3.345975959413e-03,        -2.229116743779e-06,        +1.280810776265e-05
 2.44201000e+00,        +3.330964844013e-03,        -2.226993768498e-06,        +1.303418416636e-05
 2.44201500e+00,        +3.316056706690e-03,        -2.224895488756e-06,        +1.325891153828e-05
 2.44202000e+00,        +3.301250609077e-03,        -2.222821619804e-06,        +1.348230123394e-05
 2.44202500e+00,        +3.286545623468e-03,        -2.220771891759e-06,        +1.370436448642e-05
 2.44203000e+00,        +3.271940832649e-03,        -2.218746047641e-06,        +1.392511240808e-05
 2.44203500e+00,        +3.257435329762e-03,        -2.216743824483e-06,        +1.414455599230e-05
 2.44204000e+00,        +3.243028218175e-03,        -2.214764960452e-06,        +1.436270611461e-05
 2.44204500e+00,        +3.228718611330e-03,        -2.212809210870e-06,        +1.457957353466e-05
 2.44205000e+00,        +3.214505632621e-03,        -2.210876298258e-06,        +1.479516889732e-05
 2.44205500e+00,        +3.200388415249e-03,        -2.208966011470e-06,        +1.500950273457e-05
 2.44206000e+00,        +3.186366102099e-03,        -2.207078065813e-06,        +1.522258546665e-05
 2.44206500e+00,        +3.172437845608e-03,        -2.205212255832e-06,        +1.543442740348e-05
 2.44207000e+00,        +3.158602807634e-03,        -2.203368320179e-06,        +1.564503874648e-05
 2.44207500e+00,        +3.144860159342e-03,        -2.201546022232e-06,        +1.585442958936e-05
 2.44208000e+00,        +3.131209081060e-03,        -2.199745136952e-06,        +1.606260992002e-05
 2.44208500e+00,        +3.117648762184e-03,        -2.197965430590e-06,        +1.626958962162e-05
 2.44209000e+00,        +3.104178401037e-03,        -2.196206673722e-06,        +1.647537847385e-05
 2.44209500e+00,        +3.090797204760e-03,        -2.194468640554e-06,        +1.667998615463e-05
 2.44210000e+00,        +3.077504389201e-03,        -2.192751110030e-06,        +1.688342224097e-05
 2.44210500e+00,        +3.064299178789e-03,        -2.191053863282e-06,        +1.708569621046e-05
 2.44211000e+00,        +3.051180806430e-03,        -2.189376681228e-06,        +1.728681744231e-05
 2.44211500e+00,        +3.038148513393e-03,        -2.187719357656e-06,        +1.748679521906e-05
 2.44212000e+00,        +3.025201549207e-03,        -2.186081669150e-06,        +1.768563872727e-05
 2.44212500e+00,        +3.012339171542e-03,        -2.184463401012e-06,        +1.788335705898e-05
 2.44213000e+00,        +2.999560646115e-03,        -2.182864371921e-06,        +1.807995921285e-05
 2.44213500e+00,        +2.986865246577e-03,        -2.181284355121e-06,        +1.827545409550e-05
 2.44214000e+00,        +2.974252254419e-03,        -2.179723161047e-06,        +1.846985052212e-05
 2.44214500e+00,        +2.961720958863e-03,        -2.178180580149e-06,        +1.866315721825e-05
 2.44215000e+00,        +2.949270656764e-03,        -2.176656426189e-06,        +1.885538282056e-05
 2.44215500e+00,        +2.936900652519e-03,        -2.175150485944e-06,        +1.904653587791e-05
 2.44216000e+00,        +2.924610257961e-03,        -2.173662596181e-06,        +1.923662485256e-05
 2.44216500e+00,        +2.912398792269e-03,        -2.172192541661e-06,        +1.942565812123e-05
 2.44217000e+00,        +2.900265581876e-03,        -2.170740147766e-06,        +1.961364397602e-05
 2.44217500e+00,        +2.888209960369e-03,        -2.169305219421e-06,        +1.980059062571e-05
 2.44218000e+00,        +2.876231268407e-03,        -2.167887584584e-06,        +1.998650619637e-05
 2.44218500e+00,        +2.864328853626e-03,        -2.166487056302e-06,        +2.017139873281e-05
 2.44219000e+00,        +2.852502070553e-03,        -2.165103455451e-06,        +2.035527619920e-05
 2.44219500e+00,        +2.840750280514e-03,        -2.163736599306e-06,        +2.053814648042e-05
 2.44220000e+00,        +2.829072851558e-03,        -2.162386323728e-06,        +2.072001738263e-05
 2.44220500e+00,        +2.817469158364e-03,        -2.161052453534e-06,        +2.090089663452e-05
 2.44221000e+00,        +2.805938582162e-03,        -2.159734806551e-06,        +2.108079188802e-05
 2.44221500e+00,        +2.794480510648e-03,        -2.158433234720e-06,        +2.125971071950e-05
 2.44222000e+00,        +2.783094337907e-03,        -2.157147553559e-06,        +2.143766063043e-05
 2.44222500e+00,        +2.771779464325e-03,        -2.155877598044e-06,        +2.161464904830e-05
 2.44223000e+00,        +2.760535296528e-03,        -2.154623214975e-06,        +2.179068332770e-05
 2.44223500e+00,        +2.749361247281e-03,        -2.153384245859e-06,        +2.196577075102e-05
 2.44224000e+00,        +2.738256735436e-03,        -2.152160513735e-06,        +2.213991852928e-05
 2.44224500e+00,        +2.727221185832e-03,        -2.150951879085e-06,        +2.231313380315e-05
 2.44225000e+00,        +2.716254029246e-03,        -2.149758175181e-06,        +2.248542364362e-05
 2.44225500e+00,        +2.705354702301e-03,        -2.148579262890e-06,        +2.265679505291e-05
 2.44226000e+00,        +2.694522647399e-03,        -2.147414974994e-06,        +2.282725496532e-05
 2.44226500e+00,        +2.683757312660e-03,        -2.146265158266e-06,        +2.299681024785e-05
 2.44227000e+00,        +2.673058151836e-03,        -2.145129683878e-06,        +2.316546770127e-05
 2.44227500e+00,        +2.662424624254e-03,        -2.144008391034e-06,        +2.333323406067e-05
 2.44228000e+00,        +2.651856194745e-03,        -2.142901134398e-06,        +2.350011599624e-05
 2.44228500e+00,        +2.641352333575e-03,        -2.141807772445e-06,        +2.366612011423e-05
 2.44229000e+00,        +2.630912516379e-03,        -2.140728164366e-06,        +2.383125295748e-05
 2.44229500e+00,        +2.620536224096e-03,        -2.139662170016e-06,        +2.399552100627e-05
 2.44230000e+00,        +2.610222942914e-03,        -2.138609651303e-06,        +2.415893067895e-05
 2.44230500e+00,        +2.599972164186e-03,        -2.137570468675e-06,        +2.432148833278e-05
 2.44231000e+00,        +2.589783384390e-03,        -2.136544491254e-06,        +2.448320026466e-05
 2.44231500e+00,        +2.579656105053e-03,        -2.135531575653e-06,        +2.464407271165e-05
 2.44232000e+00,        +2.569589832698e-03,        -2.134531601078e-06,        +2.480411185176e-05
 2.44232500e+00,        +2.559584078779e-03,        -2.133544427445e-06,        +2.496332380466e-05
 2.44233000e+00,        +2.549638359626e-03,        -2.132569935449e-06,        +2.512171463231e-05
 2.44233500e+00,        +2.539752196381e-03,        -2.131607982445e-06,        +2.527929033970e-05
 2.44234000e+00,        +2.529925114952e-03,        -2.130658455248e-06,        +2.543605687532e-05
 2.44234500e+00,        +2.520156645941e-03,        -2.129721220673e-06,        +2.559202013200e-05
 2.44235000e+00,        +2.510446324602e-03,        -2.128796154628e-06,        +2.574718594738e-05
 2.44235500e+00,        +2.500793690781e-03,        -2.127883139306e-06,        +2.590156010472e-05
 2.44236000e+00,        +2.491198288854e-03,        -2.126982055329e-06,        +2.605514833341e-05
 2.44236500e+00,        +2.481659667690e-03,        -2.126092774066e-06,        +2.620795630948e-05
 2.44237000e+00,        +2.472177380585e-03,        -2.125215190188e-06,        +2.635998965642e-05
 2.44237500e+00,        +2.462750985208e-03,        -2.124349172524e-06,        +2.651125394564e-05
 2.44238000e+00,        +2.453380043565e-03,        -2.123494615606e-06,        +2.666175469702e-05
 2.44238500e+00,        +2.444064121934e-03,        -2.122651394974e-06,        +2.681149737965e-05
 2.44239000e+00,        +2.434802790819e-03,        -2.121819407943e-06,        +2.696048741218e-05
 2.44239500e+00,        +2.425595624906e-03,        -2.120998538014e-06,        +2.710873016360e-05
 2.44240000e+00,        +2.416442203004e-03,        -2.120188678582e-06,        +2.725623095366e-05
 2.44240500e+00,        +2.407342108008e-03,        -2.119389717624e-06,        +2.740299505345e-05
 2.44241000e+00,        +2.398294926845e-03,        -2.118601533704e-06,        +2.754902768592e-05
 2.44241500e+00,        +2.389300250429e-03,        -2.117824037621e-06,        +2.769433402649e-05
 2.44242000e+00,        +2.380357673613e-03,        -2.117057112894e-06,        +2.783891920357e-05
 2.44242500e+00,        +2.371466795153e-03,        -2.116300665968e-06,        +2.798278829888e-05
 2.44243000e+00,        +2.362627217647e-03,        -2.115554582464e-06,        +2.812594634832e-05
 2.44243500e+00,        +2.353838547504e-03,        -2.114818770070e-06,        +2.826839834211e-05
