        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.47390000e+00,        +1.710188653031e-10,        +1.845460417414e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.021444243620e-13,        +4.690385607111e-03,        +2.771330726333e-12,        +1.501701526721e-02,        +8.021444243620e-13,        +4.690385607111e-03,        +2.771330726333e-12,        +1.501701526721e-02,        +4.035449336745e-13,        +2.359651568027e-03,        +1.561663746805e-12,        +8.462190421803e-03,        +1.696638541645e-10,        +9.920768323646e-01,        +1.787323980640e-10,        +9.684975975506e-01,        +1.493217805688e-13,        +8.731304602226e-04,        +1.480649204243e-12,        +8.023196760393e-03
 2.47390500e+00,        +1.709582167214e-10,        +1.844846671310e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.018144337124e-13,        +4.690119311546e-03,        +2.770091271255e-12,        +1.501529267627e-02,        +8.018144337124e-13,        +4.690119311546e-03,        +2.770091271255e-12,        +1.501529267627e-02,        +4.033724674135e-13,        +2.359479849225e-03,        +1.560959075746e-12,        +8.461185962069e-03,        +1.696037809004e-10,        +9.920773868202e-01,        +1.786736473055e-10,        +9.685013398898e-01,        +1.492489198609e-13,        +8.730140189994e-04,        +1.479969478494e-12,        +8.022181471824e-03
 2.47391000e+00,        +1.708976092761e-10,        +1.844233338969e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.014846591281e-13,        +4.689852962384e-03,        +2.768852658746e-12,        +1.501357013909e-02,        +8.014846591281e-13,        +4.689852962384e-03,        +2.768852658746e-12,        +1.501357013909e-02,        +4.032001156071e-13,        +2.359308110364e-03,        +1.560254883532e-12,        +8.460181532149e-03,        +1.695437483921e-10,        +9.920779413487e-01,        +1.786149361407e-10,        +9.685050821203e-01,        +1.491761093151e-13,        +8.728975785384e-04,        +1.479290213905e-12,        +8.021166208456e-03
 2.47391500e+00,        +1.708370429269e-10,        +1.843620419986e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.011551003889e-13,        +4.689586559583e-03,        +2.767614888000e-12,        +1.501184765583e-02,        +8.011551003889e-13,        +4.689586559583e-03,        +2.767614888000e-12,        +1.501184765583e-02,        +4.030278781396e-13,        +2.359136351430e-03,        +1.559551169703e-12,        +8.459177132104e-03,        +1.694837565995e-10,        +9.920784959502e-01,        +1.785562645309e-10,        +9.685088242418e-01,        +1.491033488811e-13,        +8.727811388359e-04,        +1.478611410022e-12,        +8.020150970303e-03
 2.47392000e+00,        +1.707765176401e-10,        +1.843007914023e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.008257573666e-13,        +4.689320103449e-03,        +2.766377958213e-12,        +1.501012522607e-02,        +8.008257573666e-13,        +4.689320103449e-03,        +2.766377958213e-12,        +1.501012522607e-02,        +4.028557549373e-13,        +2.358964572556e-03,        +1.558847933834e-12,        +8.458172761892e-03,        +1.694238054892e-10,        +9.920790506240e-01,        +1.784976324438e-10,        +9.685125662544e-01,        +1.490306385259e-13,        +8.726646999560e-04,        +1.477933066500e-12,        +8.019135757666e-03
 2.47392500e+00,        +1.707160333738e-10,        +1.842395820660e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.004966298018e-13,        +4.689053593748e-03,        +2.765141868639e-12,        +1.500840285042e-02,        +8.004966298018e-13,        +4.689053593748e-03,        +2.765141868639e-12,        +1.500840285042e-02,        +4.026837458671e-13,        +2.358792773643e-03,        +1.558145175470e-12,        +8.457168421669e-03,        +1.693638950199e-10,        +9.920796053708e-01,        +1.784390398390e-10,        +9.685163081575e-01,        +1.489579781899e-13,        +8.725482618479e-04,        +1.477255182840e-12,        +8.018120570371e-03
 2.47393000e+00,        +1.706555900921e-10,        +1.841784139534e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +8.001677175267e-13,        +4.688787030621e-03,        +2.763906618493e-12,        +1.500668052876e-02,        +8.001677175267e-13,        +4.688787030621e-03,        +2.763906618493e-12,        +1.500668052876e-02,        +4.025118508368e-13,        +2.358620954752e-03,        +1.557442894176e-12,        +8.456164111444e-03,        +1.693040251559e-10,        +9.920801601901e-01,        +1.783804866821e-10,        +9.685200499512e-01,        +1.488853678315e-13,        +8.724318245371e-04,        +1.476577758644e-12,        +8.017105408550e-03
 2.47393500e+00,        +1.705951877609e-10,        +1.841172870305e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.998390203552e-13,        +4.688520414048e-03,        +2.762672207102e-12,        +1.500495826144e-02,        +7.998390203552e-13,        +4.688520414048e-03,        +2.762672207102e-12,        +1.500495826144e-02,        +4.023400697488e-13,        +2.358449115885e-03,        +1.556741089562e-12,        +8.455159831374e-03,        +1.692441958633e-10,        +9.920807150820e-01,        +1.783219729403e-10,        +9.685237916349e-01,        +1.488128074076e-13,        +8.723153880298e-04,        +1.475900793527e-12,        +8.016090272296e-03
 2.47394000e+00,        +1.705348263437e-10,        +1.840562012606e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.995105381150e-13,        +4.688253744157e-03,        +2.761438633678e-12,        +1.500323604836e-02,        +7.995105381150e-13,        +4.688253744157e-03,        +2.761438633678e-12,        +1.500323604836e-02,        +4.021684025095e-13,        +2.358277257098e-03,        +1.556039761194e-12,        +8.454155581486e-03,        +1.691844071062e-10,        +9.920812700464e-01,        +1.782634985786e-10,        +9.685275332084e-01,        +1.487402968769e-13,        +8.721989523544e-04,        +1.475224287092e-12,        +8.015075161764e-03
 2.47394500e+00,        +1.704745058004e-10,        +1.839951566032e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.991822705828e-13,        +4.687987020879e-03,        +2.760205897434e-12,        +1.500151388977e-02,        +7.991822705828e-13,        +4.687987020879e-03,        +2.760205897434e-12,        +1.500151388977e-02,        +4.019968490010e-13,        +2.358105378359e-03,        +1.555338908613e-12,        +8.453151361841e-03,        +1.691246588446e-10,        +9.920818250833e-01,        +1.782050635583e-10,        +9.685312746715e-01,        +1.486678361857e-13,        +8.720825174869e-04,        +1.474548238875e-12,        +8.014060076890e-03
 2.47395000e+00,        +1.704142260980e-10,        +1.839341530255e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.988542176124e-13,        +4.687720244395e-03,        +2.758973997638e-12,        +1.499979178557e-02,        +7.988542176124e-13,        +4.687720244395e-03,        +2.758973997638e-12,        +1.499979178557e-02,        +4.018254091434e-13,        +2.357933479757e-03,        +1.554638531420e-12,        +8.452147172495e-03,        +1.690649510459e-10,        +9.920823801924e-01,        +1.781466678479e-10,        +9.685350160240e-01,        +1.485954252999e-13,        +8.719660834799e-04,        +1.473872648527e-12,        +8.013045017924e-03
 2.47395500e+00,        +1.703539871948e-10,        +1.838731904854e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.985263789635e-13,        +4.687453414579e-03,        +2.757742933496e-12,        +1.499806973608e-02,        +7.985263789635e-13,        +4.687453414579e-03,        +2.757742933496e-12,        +1.499806973608e-02,        +4.016540828106e-13,        +2.357761561233e-03,        +1.553938629144e-12,        +8.451143013520e-03,        +1.690052836689e-10,        +9.920829353739e-01,        +1.780883114072e-10,        +9.685387572657e-01,        +1.485230641617e-13,        +8.718496502927e-04,        +1.473197515557e-12,        +8.012029984730e-03
 2.47396000e+00,        +1.702937890589e-10,        +1.838122689509e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.981987544977e-13,        +4.687186531634e-03,        +2.756512704280e-12,        +1.499634774117e-02,        +7.981987544977e-13,        +4.687186531634e-03,        +2.756512704280e-12,        +1.499634774117e-02,        +4.014828699266e-13,        +2.357589622883e-03,        +1.553239201396e-12,        +8.450138884970e-03,        +1.689456566817e-10,        +9.920834906275e-01,        +1.780299942055e-10,        +9.685424983963e-01,        +1.484507527390e-13,        +8.717332179841e-04,        +1.472522839633e-12,        +8.011014977608e-03
 2.47396500e+00,        +1.702336316498e-10,        +1.837513883813e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.978713439855e-13,        +4.686919595458e-03,        +2.755283309224e-12,        +1.499462580117e-02,        +7.978713439855e-13,        +4.686919595458e-03,        +2.755283309224e-12,        +1.499462580117e-02,        +4.013117703708e-13,        +2.357417664661e-03,        +1.552540247720e-12,        +8.449134786933e-03,        +1.688860700445e-10,        +9.920840459534e-01,        +1.779717162041e-10,        +9.685462394154e-01,        +1.483784909763e-13,        +8.716167865200e-04,        +1.471848620282e-12,        +8.009999996449e-03
 2.47397000e+00,        +1.701735149356e-10,        +1.836905487446e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.975441472707e-13,        +4.686652606151e-03,        +2.754054747644e-12,        +1.499290391621e-02,        +7.975441472707e-13,        +4.686652606151e-03,        +2.754054747644e-12,        +1.499290391621e-02,        +4.011407840588e-13,        +2.357245686619e-03,        +1.551841767734e-12,        +8.448130719517e-03,        +1.688265237254e-10,        +9.920846013513e-01,        +1.779134773721e-10,        +9.685499803228e-01,        +1.483062788363e-13,        +8.715003559302e-04,        +1.471174857148e-12,        +8.008985041433e-03
 2.47397500e+00,        +1.701134388719e-10,        +1.836297499962e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.972171641219e-13,        +4.686385563709e-03,        +2.752827018631e-12,        +1.499118208617e-02,        +7.972171641219e-13,        +4.686385563709e-03,        +2.752827018631e-12,        +1.499118208617e-02,        +4.009699108678e-13,        +2.357073688751e-03,        +1.551143760925e-12,        +8.447126682669e-03,        +1.687670176806e-10,        +9.920851568213e-01,        +1.778552776669e-10,        +9.685537211186e-01,        +1.482341162649e-13,        +8.713839262077e-04,        +1.470501549739e-12,        +8.007970112519e-03
 2.47398000e+00,        +1.700534034311e-10,        +1.835689921085e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.968903944157e-13,        +4.686118468299e-03,        +2.751600121579e-12,        +1.498946031121e-02,        +7.968903944157e-13,        +4.686118468299e-03,        +2.751600121579e-12,        +1.498946031121e-02,        +4.007991507299e-13,        +2.356901671140e-03,        +1.550446226959e-12,        +8.446122676550e-03,        +1.687075518828e-10,        +9.920857123632e-01,        +1.777971170622e-10,        +9.685574618022e-01,        +1.481620032320e-13,        +8.712674974014e-04,        +1.469828697759e-12,        +8.006955210006e-03
 2.47398500e+00,        +1.699934085685e-10,        +1.835082750364e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.965638378919e-13,        +4.685851319764e-03,        +2.750374055639e-12,        +1.498773859159e-02,        +7.965638378919e-13,        +4.685851319764e-03,        +2.750374055639e-12,        +1.498773859159e-02,        +4.006285035093e-13,        +2.356729633713e-03,        +1.549749165331e-12,        +8.445118701181e-03,        +1.686481262874e-10,        +9.920862679771e-01,        +1.777389955147e-10,        +9.685612023735e-01,        +1.480899396762e-13,        +8.711510694636e-04,        +1.469156300678e-12,        +8.005940333682e-03
 2.47399000e+00,        +1.699334542545e-10,        +1.834475987502e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.962374944357e-13,        +4.685584118376e-03,        +2.749148820106e-12,        +1.498601692710e-02,        +7.962374944357e-13,        +4.685584118376e-03,        +2.749148820106e-12,        +1.498601692710e-02,        +4.004579691408e-13,        +2.356557576598e-03,        +1.549052575673e-12,        +8.444114756621e-03,        +1.685887408654e-10,        +9.920868236626e-01,        +1.776809129962e-10,        +9.685649428324e-01,        +1.480179255696e-13,        +8.710346424662e-04,        +1.468484358201e-12,        +8.004925483927e-03
 2.47399500e+00,        +1.698735404466e-10,        +1.833869632074e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.959113637845e-13,        +4.685316863898e-03,        +2.747924414225e-12,        +1.498429531830e-02,        +7.959113637845e-13,        +4.685316863898e-03,        +2.747924414225e-12,        +1.498429531830e-02,        +4.002875474890e-13,        +2.356385499688e-03,        +1.548356457519e-12,        +8.443110842990e-03,        +1.685293955745e-10,        +9.920873794201e-01,        +1.776228694658e-10,        +9.685686831782e-01,        +1.479459608503e-13,        +8.709182163471e-04,        +1.467812869811e-12,        +8.003910660492e-03
