        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.41020000e+00,        +4.650757637559e-11,        +9.987663145460e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.004771577190e-14,        +1.721175817150e-03,        +4.227357025127e-13,        +4.232578695897e-03,        +8.004771577190e-14,        +1.721175817150e-03,        +4.227357025127e-13,        +4.232578695897e-03,        +5.119179869697e-14,        +1.100719553381e-03,        +2.521014760489e-13,        +2.524128741402e-03,        +4.634142235754e-11,        +9.964273774083e-01,        +9.894172218928e-11,        +9.906393592604e-01,        +3.491450357733e-14,        +7.507272212030e-04,        +2.600720867649e-13,        +2.603933302287e-03
 2.41020500e+00,        +4.651296766854e-11,        +9.988173326950e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.007045163260e-14,        +1.721465123515e-03,        +4.228393403773e-13,        +4.233400107670e-03,        +8.007045163260e-14,        +1.721465123515e-03,        +4.228393403773e-13,        +4.233400107670e-03,        +5.120521393529e-14,        +1.100880388888e-03,        +2.521627141733e-13,        +2.524612918889e-03,        +4.634676958744e-11,        +9.964268441806e-01,        +9.894659630281e-11,        +9.906375576787e-01,        +3.492241553678e-14,        +7.508103070448e-04,        +2.601349121348e-13,        +2.604429294723e-03
 2.41021000e+00,        +4.651836093535e-11,        +9.988683704538e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.009319643394e-14,        +1.721754481962e-03,        +4.229430167999e-13,        +4.234221738424e-03,        +8.009319643394e-14,        +1.721754481962e-03,        +4.229430167999e-13,        +4.234221738424e-03,        +5.121863429071e-14,        +1.101041250398e-03,        +2.522239749393e-13,        +2.525097224019e-03,        +4.635211877430e-11,        +9.964263108652e-01,        +9.895147229311e-11,        +9.906357556217e-01,        +3.493033032001e-14,        +7.508934024687e-04,        +2.601977605286e-13,        +2.604925415852e-03
 2.41021500e+00,        +4.652375617697e-11,        +9.989194278321e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.011595018047e-14,        +1.722043892495e-03,        +4.230467317993e-13,        +4.235043588225e-03,        +8.011595018047e-14,        +1.722043892495e-03,        +4.230467317993e-13,        +4.235043588225e-03,        +5.123205976579e-14,        +1.101202137912e-03,        +2.522852583582e-13,        +2.525581656828e-03,        +4.635746991910e-11,        +9.964257774621e-01,        +9.895635016109e-11,        +9.906339530892e-01,        +3.493824792838e-14,        +7.509765074746e-04,        +2.602606319575e-13,        +2.605421665712e-03
 2.41022000e+00,        +4.652915339439e-11,        +9.989705048395e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.013871287678e-14,        +1.722333355123e-03,        +4.231504853946e-13,        +4.235865657140e-03,        +8.013871287678e-14,        +1.722333355123e-03,        +4.231504853946e-13,        +4.235865657140e-03,        +5.124549036312e-14,        +1.101363051435e-03,        +2.523465644410e-13,        +2.526066217356e-03,        +4.636282302279e-11,        +9.964252439714e-01,        +9.896122990768e-11,        +9.906321500812e-01,        +3.494616836328e-14,        +7.510596220625e-04,        +2.603235264329e-13,        +2.605918044345e-03
 2.41022500e+00,        +4.653455258858e-11,        +9.990216014858e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.016148452742e-14,        +1.722622869852e-03,        +4.232542776048e-13,        +4.236687945239e-03,        +8.016148452742e-14,        +1.722622869852e-03,        +4.232542776048e-13,        +4.236687945239e-03,        +5.125892608526e-14,        +1.101523990967e-03,        +2.524078931991e-13,        +2.526550905643e-03,        +4.636817808634e-11,        +9.964247103929e-01,        +9.896611153381e-11,        +9.906303465973e-01,        +3.495409162607e-14,        +7.511427462321e-04,        +2.603864439662e-13,        +2.606414551787e-03
 2.41023000e+00,        +4.653995376052e-11,        +9.990727177807e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.018426513696e-14,        +1.722912436690e-03,        +4.233581084491e-13,        +4.237510452588e-03,        +8.018426513696e-14,        +1.722912436690e-03,        +4.233581084491e-13,        +4.237510452588e-03,        +5.127236693478e-14,        +1.101684956513e-03,        +2.524692446435e-13,        +2.527035721727e-03,        +4.637353511073e-11,        +9.964241767268e-01,        +9.897099504041e-11,        +9.906285426376e-01,        +3.496201771813e-14,        +7.512258799833e-04,        +2.604493845688e-13,        +2.606911188079e-03
 2.41023500e+00,        +4.654535691116e-11,        +9.991238537339e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.020705470991e-14,        +1.723202055642e-03,        +4.234619779465e-13,        +4.238333179254e-03,        +8.020705470991e-14,        +1.723202055642e-03,        +4.234619779465e-13,        +4.238333179254e-03,        +5.128581291425e-14,        +1.101845948075e-03,        +2.525306187854e-13,        +2.527520665648e-03,        +4.637889409690e-11,        +9.964236429730e-01,        +9.897588042840e-11,        +9.906267382018e-01,        +3.496994664081e-14,        +7.513090233158e-04,        +2.605123482517e-13,        +2.607407953260e-03
 2.41024000e+00,        +4.655076204151e-11,        +9.991750093550e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.022985325095e-14,        +1.723491726718e-03,        +4.235658861161e-13,        +4.239156125307e-03,        +8.022985325095e-14,        +1.723491726718e-03,        +4.235658861161e-13,        +4.239156125307e-03,        +5.129926402628e-14,        +1.102006965655e-03,        +2.525920156361e-13,        +2.528005737445e-03,        +4.638425504584e-11,        +9.964231091314e-01,        +9.898076769872e-11,        +9.906249332899e-01,        +3.497787839553e-14,        +7.513921762298e-04,        +2.605753350267e-13,        +2.607904847369e-03
 2.41024500e+00,        +4.655616915253e-11,        +9.992261846539e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.025266076459e-14,        +1.723781449922e-03,        +4.236698329771e-13,        +4.239979290814e-03,        +8.025266076459e-14,        +1.723781449922e-03,        +4.236698329771e-13,        +4.239979290814e-03,        +5.131272027342e-14,        +1.102168009256e-03,        +2.526534352067e-13,        +2.528490937157e-03,        +4.638961795851e-11,        +9.964225752021e-01,        +9.898565685230e-11,        +9.906231279016e-01,        +3.498581298363e-14,        +7.514753387248e-04,        +2.606383449049e-13,        +2.608401870445e-03
 2.41025000e+00,        +4.656157824521e-11,        +9.992773796402e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.027547725543e-14,        +1.724071225264e-03,        +4.237738185486e-13,        +4.240802675842e-03,        +8.027547725543e-14,        +1.724071225264e-03,        +4.237738185486e-13,        +4.240802675842e-03,        +5.132618165828e-14,        +1.102329078881e-03,        +2.527148775086e-13,        +2.528976264824e-03,        +4.639498283589e-11,        +9.964220411851e-01,        +9.899054789006e-11,        +9.906213220368e-01,        +3.499375040651e-14,        +7.515585108010e-04,        +2.607013778977e-13,        +2.608899022528e-03
 2.41025500e+00,        +4.656698932050e-11,        +9.993285943236e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.029830272800e-14,        +1.724361052748e-03,        +4.238778428497e-13,        +4.241626280459e-03,        +8.029830272800e-14,        +1.724361052748e-03,        +4.238778428497e-13,        +4.241626280459e-03,        +5.133964818339e-14,        +1.102490174532e-03,        +2.527763425527e-13,        +2.529461720484e-03,        +4.640034967893e-11,        +9.964215070803e-01,        +9.899544081294e-11,        +9.906195156954e-01,        +3.500169066553e-14,        +7.516416924578e-04,        +2.607644340165e-13,        +2.609396303656e-03
 2.41026000e+00,        +4.657240237941e-11,        +9.993798287140e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.032113718698e-14,        +1.724650932383e-03,        +4.239819058997e-13,        +4.242450104734e-03,        +8.032113718698e-14,        +1.724650932383e-03,        +4.239819058997e-13,        +4.242450104734e-03,        +5.135311985140e-14,        +1.102651296213e-03,        +2.528378303505e-13,        +2.529947304179e-03,        +4.640571848861e-11,        +9.964209728877e-01,        +9.900033562188e-11,        +9.906177088772e-01,        +3.500963376208e-14,        +7.517248836954e-04,        +2.608275132728e-13,        +2.609893713869e-03
 2.41026500e+00,        +4.657781742291e-11,        +9.994310828210e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.034398063691e-14,        +1.724940864176e-03,        +4.240860077175e-13,        +4.243274148733e-03,        +8.034398063691e-14,        +1.724940864176e-03,        +4.240860077175e-13,        +4.243274148733e-03,        +5.136659666486e-14,        +1.102812443925e-03,        +2.528993409132e-13,        +2.530433015945e-03,        +4.641108926591e-11,        +9.964204386074e-01,        +9.900523231779e-11,        +9.906159015821e-01,        +3.501757969755e-14,        +7.518080845138e-04,        +2.608906156779e-13,        +2.610391253207e-03
 2.41027000e+00,        +4.658323445197e-11,        +9.994823566543e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.036683308231e-14,        +1.725230848132e-03,        +4.241901483224e-13,        +4.244098412526e-03,        +8.036683308231e-14,        +1.725230848132e-03,        +4.241901483224e-13,        +4.244098412526e-03,        +5.138007862634e-14,        +1.102973617672e-03,        +2.529608742519e-13,        +2.530918855823e-03,        +4.641646201178e-11,        +9.964199042393e-01,        +9.901013090162e-11,        +9.906140938099e-01,        +3.502552847328e-14,        +7.518912949121e-04,        +2.609537412431e-13,        +2.610888921707e-03
 2.41027500e+00,        +4.658865346757e-11,        +9.995336502239e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.038969452788e-14,        +1.725520884261e-03,        +4.242943277338e-13,        +4.244922896180e-03,        +8.038969452788e-14,        +1.725520884261e-03,        +4.242943277338e-13,        +4.244922896180e-03,        +5.139356573846e-14,        +1.103134817456e-03,        +2.530224303779e-13,        +2.531404823852e-03,        +4.642183672722e-11,        +9.964193697834e-01,        +9.901503137429e-11,        +9.906122855606e-01,        +3.503348009070e-14,        +7.519745148909e-04,        +2.610168899799e-13,        +2.611386719411e-03
 2.41028000e+00,        +4.659407447071e-11,        +9.995849635393e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.041256497818e-14,        +1.725810972568e-03,        +4.243985459705e-13,        +4.245747599762e-03,        +8.041256497818e-14,        +1.725810972568e-03,        +4.243985459705e-13,        +4.245747599762e-03,        +5.140705800382e-14,        +1.103296043280e-03,        +2.530840093025e-13,        +2.531890920072e-03,        +4.642721341318e-11,        +9.964188352397e-01,        +9.901993373676e-11,        +9.906104768338e-01,        +3.504143455117e-14,        +7.520577444498e-04,        +2.610800618997e-13,        +2.611884646357e-03
 2.41028500e+00,        +4.659949746235e-11,        +9.996362966103e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.043544443777e-14,        +1.726101113060e-03,        +4.245028030519e-13,        +4.246572523340e-03,        +8.043544443777e-14,        +1.726101113060e-03,        +4.245028030519e-13,        +4.246572523340e-03,        +5.142055542496e-14,        +1.103457295146e-03,        +2.531456110369e-13,        +2.532377144520e-03,        +4.643259207063e-11,        +9.964183006082e-01,        +9.902483798993e-11,        +9.906086676296e-01,        +3.504939185606e-14,        +7.521409835886e-04,        +2.611432570139e-13,        +2.612382702583e-03
 2.41029000e+00,        +4.660492244349e-11,        +9.996876494469e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.045833291131e-14,        +1.726391305744e-03,        +4.246070989974e-13,        +4.247397666985e-03,        +8.045833291131e-14,        +1.726391305744e-03,        +4.246070989974e-13,        +4.247397666985e-03,        +5.143405800454e-14,        +1.103618573058e-03,        +2.532072355925e-13,        +2.532863497239e-03,        +4.643797270056e-11,        +9.964177658889e-01,        +9.902974413476e-11,        +9.906068579476e-01,        +3.505735200678e-14,        +7.522242323071e-04,        +2.612064753341e-13,        +2.612880888131e-03
 2.41029500e+00,        +4.661034941510e-11,        +9.997390220586e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.048123040336e-14,        +1.726681550628e-03,        +4.247114338261e-13,        +4.248223030762e-03,        +8.048123040336e-14,        +1.726681550628e-03,        +4.247114338261e-13,        +4.248223030762e-03,        +5.144756574511e-14,        +1.103779877017e-03,        +2.532688829804e-13,        +2.533349978266e-03,        +4.644335530394e-11,        +9.964172310818e-01,        +9.903465217218e-11,        +9.906050477879e-01,        +3.506531500470e-14,        +7.523074906052e-04,        +2.612697168714e-13,        +2.613379203039e-03
 2.41030000e+00,        +4.661577837816e-11,        +9.997904144554e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.050413691856e-14,        +1.726971847718e-03,        +4.248158075571e-13,        +4.249048614739e-03,        +8.050413691856e-14,        +1.726971847718e-03,        +4.248158075571e-13,        +4.249048614739e-03,        +5.146107864928e-14,        +1.103941207027e-03,        +2.533305532120e-13,        +2.533836587641e-03,        +4.644873988174e-11,        +9.964166961868e-01,        +9.903956210313e-11,        +9.906032371503e-01,        +3.507328085121e-14,        +7.523907584827e-04,        +2.613329816375e-13,        +2.613877647346e-03
 2.41030500e+00,        +4.662120933367e-11,        +9.998418266469e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.052705246150e-14,        +1.727262197022e-03,        +4.249202202098e-13,        +4.249874418985e-03,        +8.052705246150e-14,        +1.727262197022e-03,        +4.249202202098e-13,        +4.249874418985e-03,        +5.147459671965e-14,        +1.104102563090e-03,        +2.533922462985e-13,        +2.534323325403e-03,        +4.645412643495e-11,        +9.964161612039e-01,        +9.904447392854e-11,        +9.906014260345e-01,        +3.508124954769e-14,        +7.524740359396e-04,        +2.613962696438e-13,        +2.614376221092e-03
 2.41031000e+00,        +4.662664228261e-11,        +9.998932586431e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.054997703681e-14,        +1.727552598546e-03,        +4.250246718036e-13,        +4.250700443569e-03,        +8.054997703681e-14,        +1.727552598546e-03,        +4.250246718036e-13,        +4.250700443569e-03,        +5.148811995883e-14,        +1.104263945209e-03,        +2.534539622512e-13,        +2.534810191592e-03,        +4.645951496452e-11,        +9.964156261333e-01,        +9.904938764935e-11,        +9.905996144405e-01,        +3.508922109555e-14,        +7.525573229756e-04,        +2.614595809018e-13,        +2.614874924316e-03
 2.41031500e+00,        +4.663207722596e-11,        +9.999447104536e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.057291064909e-14,        +1.727843052298e-03,        +4.251291623574e-13,        +4.251526688556e-03,        +8.057291064909e-14,        +1.727843052298e-03,        +4.251291623574e-13,        +4.251526688556e-03,        +5.150164836941e-14,        +1.104425353386e-03,        +2.535157010815e-13,        +2.535297186246e-03,        +4.646490547145e-11,        +9.964150909747e-01,        +9.905430326649e-11,        +9.905978023681e-01,        +3.509719549614e-14,        +7.526406195906e-04,        +2.615229154228e-13,        +2.615373757057e-03
 2.41032000e+00,        +4.663751416471e-11,        +9.999961820883e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +8.059585330296e-14,        +1.728133558284e-03,        +4.252336918908e-13,        +4.252353154017e-03,        +8.059585330296e-14,        +1.728133558284e-03,        +4.252336918908e-13,        +4.252353154017e-03,        +5.151518195399e-14,        +1.104586787625e-03,        +2.535774628006e-13,        +2.535784309406e-03,        +4.647029795670e-11,        +9.964145557283e-01,        +9.905922078092e-11,        +9.905959898172e-01,        +3.510517275088e-14,        +7.527239257843e-04,        +2.615862732184e-13,        +2.615872719355e-03
