        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 2.48127000e+00,        +1.643005799804e-10,        +1.497481272095e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.716459397718e-13,        +4.696550309584e-03,        +2.303353640981e-12,        +1.538151884703e-02,        +7.716459397718e-13,        +4.696550309584e-03,        +2.303353640981e-12,        +1.538151884703e-02,        +3.792673824348e-13,        +2.308375189424e-03,        +1.338761597877e-12,        +8.940089087083e-03,        +6.062718958216e-11,        +3.690016772271e-01,        +5.118327735222e-11,        +3.417957760541e-01,        +3.455084427270e-11,        +2.102904583588e-01,        +2.881922760670e-11,        +1.924513390834e-01,        +1.640706790623e-11,        +9.986007297225e-02,        +1.777873424217e-11,        +1.187242510038e-01,        +1.706937095087e-11,        +1.038911180527e-01,        +1.809850434437e-11,        +1.208596373232e-01,        +3.436078365239e-11,        +2.091336723004e-01,        +2.888376286845e-11,        +1.928822978069e-01,        +1.344102938641e-13,        +8.180755897525e-04,        +1.342505556730e-12,        +8.965090794434e-03
 2.48127500e+00,        +1.642575146742e-10,        +1.497044767051e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.713905101931e-13,        +4.696226603227e-03,        +2.302523759657e-12,        +1.538046029306e-02,        +7.713905101931e-13,        +4.696226603227e-03,        +2.302523759657e-12,        +1.538046029306e-02,        +3.791368245921e-13,        +2.308185566694e-03,        +1.338275047321e-12,        +8.939445745213e-03,        +6.062059094200e-11,        +3.690582501642e-01,        +5.117400810877e-11,        +3.418335191777e-01,        +3.453833114793e-11,        +2.102694127354e-01,        +2.880894545537e-11,        +1.924387706328e-01,        +1.640162723044e-11,        +9.985313160846e-02,        +1.777277872957e-11,        +1.187190865679e-01,        +1.706376611279e-11,        +1.038842341347e-01,        +1.809246862641e-11,        +1.208545597607e-01,        +3.434831554089e-11,        +2.091125974298e-01,        +2.887346778216e-11,        +1.928697686110e-01,        +1.343563653834e-13,        +8.179617574868e-04,        +1.342009195890e-12,        +8.964389211508e-03
 2.48128000e+00,        +1.642144728785e-10,        +1.496608498842e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.711352154796e-13,        +4.695902876052e-03,        +2.301694332497e-12,        +1.537940172248e-02,        +7.711352154796e-13,        +4.695902876052e-03,        +2.301694332497e-12,        +1.537940172248e-02,        +3.790063366289e-13,        +2.307995939611e-03,        +1.337788762908e-12,        +8.938802391829e-03,        +6.061399603637e-11,        +3.691148226699e-01,        +5.116474391735e-11,        +3.418712639740e-01,        +3.452582485437e-11,        +2.102483675718e-01,        +2.879866891595e-11,        +1.924262018973e-01,        +1.639618946907e-11,        +9.984619005658e-02,        +1.776682640591e-11,        +1.187139216412e-01,        +1.705816425715e-11,        +1.038773498958e-01,        +1.808643613092e-11,        +1.208494816441e-01,        +3.433585424239e-11,        +2.090915230583e-01,        +2.886317831261e-11,        +1.928572391172e-01,        +1.343024670447e-13,        +8.178479319788e-04,        +1.341513106081e-12,        +8.963687611811e-03
 2.48128500e+00,        +1.641714545771e-10,        +1.496172467305e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.708800555321e-13,        +4.695579128041e-03,        +2.300865359208e-12,        +1.537834313548e-02,        +7.708800555321e-13,        +4.695579128041e-03,        +2.300865359208e-12,        +1.537834313548e-02,        +3.788759184943e-13,        +2.307806308169e-03,        +1.337302744461e-12,        +8.938159027008e-03,        +6.060740486293e-11,        +3.691713947414e-01,        +5.115548477464e-11,        +3.419090104416e-01,        +3.451332538727e-11,        +2.102273228691e-01,        +2.878839798450e-11,        +1.924136328771e-01,        +1.639075461965e-11,        +9.983924831436e-02,        +1.776087726875e-11,        +1.187087562220e-01,        +1.705256538226e-11,        +1.038704653387e-01,        +1.808040685583e-11,        +1.208444029744e-01,        +3.432339975210e-11,        +2.090704491869e-01,        +2.885289445606e-11,        +1.928447093270e-01,        +1.342485988255e-13,        +8.177341132253e-04,        +1.341017287109e-12,        +8.962985995349e-03
 2.48129000e+00,        +1.641284597529e-10,        +1.495736672269e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.706250302608e-13,        +4.695255359254e-03,        +2.300036839446e-12,        +1.537728453202e-02,        +7.706250302608e-13,        +4.695255359254e-03,        +2.300036839446e-12,        +1.537728453202e-02,        +3.787455701406e-13,        +2.307616672397e-03,        +1.336816991781e-12,        +8.937515650750e-03,        +6.060081741874e-11,        +3.692279663745e-01,        +5.114623067683e-11,        +3.419467585777e-01,        +3.450083274171e-11,        +2.102062786287e-01,        +2.877813265703e-11,        +1.924010635733e-01,        +1.638532268049e-11,        +9.983230638465e-02,        +1.775493131602e-11,        +1.187035903123e-01,        +1.704696948568e-11,        +1.038635804622e-01,        +1.807438079872e-11,        +1.208393237514e-01,        +3.431095206516e-11,        +2.090493758171e-01,        +2.884261620833e-11,        +1.928321792403e-01,        +1.341947607049e-13,        +8.176203012381e-04,        +1.340521738782e-12,        +8.962284362179e-03
 2.48129500e+00,        +1.640854883898e-10,        +1.495301113572e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.703701395760e-13,        +4.694931569730e-03,        +2.299208772892e-12,        +1.537622591212e-02,        +7.703701395760e-13,        +4.694931569730e-03,        +2.299208772892e-12,        +1.537622591212e-02,        +3.786152915211e-13,        +2.307427032314e-03,        +1.336331504685e-12,        +8.936872263092e-03,        +6.059423370112e-11,        +3.692845375647e-01,        +5.113698162041e-11,        +3.419845083795e-01,        +3.448834691303e-11,        +2.101852348520e-01,        +2.876787292964e-11,        +1.923884939865e-01,        +1.637989364949e-11,        +9.982536426730e-02,        +1.774898854552e-11,        +1.186984239123e-01,        +1.704137656556e-11,        +1.038566952677e-01,        +1.806835795749e-11,        +1.208342439760e-01,        +3.429851117688e-11,        +2.090283029502e-01,        +2.883234356560e-11,        +1.928196488581e-01,        +1.341409526623e-13,        +8.175064960263e-04,        +1.340026460916e-12,        +8.961582712363e-03
 2.48130000e+00,        +1.640425404675e-10,        +1.494865791008e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.701153833553e-13,        +4.694607759428e-03,        +2.298381159173e-12,        +1.537516727588e-02,        +7.701153833553e-13,        +4.694607759428e-03,        +2.298381159173e-12,        +1.537516727588e-02,        +3.784850825726e-13,        +2.307237387899e-03,        +1.335846282947e-12,        +8.936228864038e-03,        +6.058765370704e-11,        +3.693411083147e-01,        +5.112773760113e-11,        +3.420222598489e-01,        +3.447586789525e-11,        +2.101641915383e-01,        +2.875761879748e-11,        +1.923759241162e-01,        +1.637446752398e-11,        +9.981842196121e-02,        +1.774304895436e-11,        +1.186932570208e-01,        +1.703578661936e-11,        +1.038498097555e-01,        +1.806233832934e-11,        +1.208291636479e-01,        +3.428607708131e-11,        +2.090072305854e-01,        +2.882207652307e-11,        +1.928071181804e-01,        +1.340871746701e-13,        +8.173926975770e-04,        +1.339531453270e-12,        +8.960881045830e-03
 2.48130500e+00,        +1.639996159719e-10,        +1.494430704435e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.698607615313e-13,        +4.694283928466e-03,        +2.297553997983e-12,        +1.537410862319e-02,        +7.698607615313e-13,        +4.694283928466e-03,        +2.297553997983e-12,        +1.537410862319e-02,        +3.783549432586e-13,        +2.307047739207e-03,        +1.335361326397e-12,        +8.935585453605e-03,        +6.058107743381e-11,        +3.693976786153e-01,        +5.111849861569e-11,        +3.420600129800e-01,        +3.446339568435e-11,        +2.101431486904e-01,        +2.874737025720e-11,        +1.923633539640e-01,        +1.636904430252e-11,        +9.981147946913e-02,        +1.773711254091e-11,        +1.186880896402e-01,        +1.703019964524e-11,        +1.038429239259e-01,        +1.805632191241e-11,        +1.208240827683e-01,        +3.427364977444e-11,        +2.089861587256e-01,        +2.881181507726e-11,        +1.927945872080e-01,        +1.340334267120e-13,        +8.172789059155e-04,        +1.339036715690e-12,        +8.960179362725e-03
 2.48131000e+00,        +1.639567148847e-10,        +1.493995853673e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.696062739886e-13,        +4.693960076778e-03,        +2.296727289005e-12,        +1.537304995431e-02,        +7.696062739886e-13,        +4.693960076778e-03,        +2.296727289005e-12,        +1.537304995431e-02,        +3.782248735204e-13,        +2.306858086211e-03,        +1.334876634841e-12,        +8.934942031865e-03,        +6.057450487894e-11,        +3.694542484675e-01,        +5.110926466045e-11,        +3.420977677736e-01,        +3.445093027497e-11,        +2.101221063083e-01,        +2.873712730444e-11,        +1.923507835299e-01,        +1.636362398262e-11,        +9.980453678964e-02,        +1.773117930248e-11,        +1.186829217691e-01,        +1.702461564100e-11,        +1.038360377797e-01,        +1.805030870418e-11,        +1.208190013366e-01,        +3.426122925092e-11,        +2.089650873708e-01,        +2.880155922393e-11,        +1.927820559416e-01,        +1.339797087623e-13,        +8.171651210291e-04,        +1.338542247959e-12,        +8.959477662995e-03
 2.48131500e+00,        +1.639138371908e-10,        +1.493561238566e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.693519206504e-13,        +4.693636204457e-03,        +2.295901031921e-12,        +1.537199126917e-02,        +7.693519206504e-13,        +4.693636204457e-03,        +2.295901031921e-12,        +1.537199126917e-02,        +3.780948733168e-13,        +2.306668428954e-03,        +1.334392208099e-12,        +8.934298598828e-03,        +6.056793603967e-11,        +3.695108178644e-01,        +5.110003573193e-11,        +3.421355242252e-01,        +3.443847166274e-11,        +2.101010643942e-01,        +2.872688993560e-11,        +1.923382128152e-01,        +1.635820656263e-11,        +9.979759392480e-02,        +1.772524923720e-11,        +1.186777534091e-01,        +1.701903460464e-11,        +1.038291513170e-01,        +1.804429870261e-11,        +1.208139193538e-01,        +3.424881550639e-11,        +2.089440165233e-01,        +2.879130895937e-11,        +1.927695243819e-01,        +1.339260208026e-13,        +8.170513429359e-04,        +1.338048049904e-12,        +8.958775946736e-03
 2.48132000e+00,        +1.638709828708e-10,        +1.493126858920e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.690977014090e-13,        +4.693312311525e-03,        +2.295075226348e-12,        +1.537093256770e-02,        +7.690977014090e-13,        +4.693312311525e-03,        +2.295075226348e-12,        +1.537093256770e-02,        +3.779649425916e-13,        +2.306478767444e-03,        +1.333908045948e-12,        +8.933655154474e-03,        +6.056137091276e-11,        +3.695673868053e-01,        +5.109081182588e-11,        +3.421732823346e-01,        +3.442601984204e-11,        +2.100800229482e-01,        +2.871665814600e-11,        +1.923256418196e-01,        +1.635279204004e-11,        +9.979065087403e-02,        +1.771932234243e-11,        +1.186725845602e-01,        +1.701345653388e-11,        +1.038222645390e-01,        +1.803829190514e-11,        +1.208088368204e-01,        +3.423640853524e-11,        +2.089229461829e-01,        +2.878106427898e-11,        +1.927569925290e-01,        +1.338723628085e-13,        +8.169375716388e-04,        +1.337554121307e-12,        +8.958074213964e-03
 2.48132500e+00,        +1.638281519092e-10,        +1.492692714581e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.688436161740e-13,        +4.692988397989e-03,        +2.294249872002e-12,        +1.536987385006e-02,        +7.688436161740e-13,        +4.692988397989e-03,        +2.294249872002e-12,        +1.536987385006e-02,        +3.778350812979e-13,        +2.306289101688e-03,        +1.333424148218e-12,        +8.933011698875e-03,        +6.055480949591e-11,        +3.696239552862e-01,        +5.108159293909e-11,        +3.422110420993e-01,        +3.441357480837e-11,        +2.100589819718e-01,        +2.870643193202e-11,        +1.923130705443e-01,        +1.634738041308e-11,        +9.978370763858e-02,        +1.771339861613e-11,        +1.186674152228e-01,        +1.700788142663e-11,        +1.038153774454e-01,        +1.803228830961e-11,        +1.208037537362e-01,        +3.422400833300e-11,        +2.089018763513e-01,        +2.877082517907e-11,        +1.927444603837e-01,        +1.338187347592e-13,        +8.168238071398e-04,        +1.337060461986e-12,        +8.957372464705e-03
 2.48133000e+00,        +1.637853442894e-10,        +1.492258805380e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +7.685896648444e-13,        +4.692664463839e-03,        +2.293424968573e-12,        +1.536881511641e-02,        +7.685896648444e-13,        +4.692664463839e-03,        +2.293424968573e-12,        +1.536881511641e-02,        +3.777052893836e-13,        +2.306099431682e-03,        +1.332940514723e-12,        +8.932368232085e-03,        +6.054825178659e-11,        +3.696805233050e-01,        +5.107237906805e-11,        +3.422488035180e-01,        +3.440113655683e-11,        +2.100379414659e-01,        +2.869621128961e-11,        +1.923004989895e-01,        +1.634197167944e-11,        +9.977676421749e-02,        +1.770747805588e-11,        +1.186622453963e-01,        +1.700230928095e-11,        +1.038084900375e-01,        +1.802628791375e-11,        +1.207986701017e-01,        +3.421161489473e-11,        +2.088808070292e-01,        +2.876059165569e-11,        +1.927319279471e-01,        +1.337651366315e-13,        +8.167100494362e-04,        +1.336567071741e-12,        +8.956670698958e-03
