        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13],             E_elec[14] (J),                 p_elec[14],              E_mag[14] (J),                  p_mag[14],             E_elec[15] (J),                 p_elec[15],              E_mag[15] (J),                  p_mag[15],             E_elec[16] (J),                 p_elec[16],              E_mag[16] (J),                  p_mag[16],             E_elec[17] (J),                 p_elec[17],              E_mag[17] (J),                  p_mag[17]
 2.45264000e+00,        +5.862106090342e-08,        +5.856862022119e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.457158356680e-10,        +4.191596533417e-03,        +1.336421829810e-09,        +2.281805213719e-02,        +2.457158356680e-10,        +4.191596533417e-03,        +1.336421829810e-09,        +2.281805213719e-02,        +1.379646774284e-10,        +2.353500180690e-03,        +7.192905760623e-10,        +1.228115966102e-02,        +1.191170841238e-08,        +2.031984448730e-01,        +1.387116904265e-08,        +2.368361930034e-01,        +1.616470958513e-08,        +2.757491818813e-01,        +1.371898956292e-08,        +2.342378821817e-01,        +6.968927440288e-09,        +1.188809505132e-01,        +7.293527089802e-09,        +1.245296041166e-01,        +6.968504123682e-09,        +1.188737292756e-01,        +7.293993793496e-09,        +1.245375726106e-01,        +1.616174224501e-08,        +2.756985628705e-01,        +1.371665416252e-08,        +2.341980075802e-01,        +6.178858382804e-11,        +1.054033872397e-03,        +6.185741639312e-10,        +1.056152870932e-02
 2.45264500e+00,        +5.903673815201e-08,        +5.898415223755e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.476441992930e-10,        +4.194747322512e-03,        +1.345381354218e-09,        +2.280920049168e-02,        +2.476441992930e-10,        +4.194747322512e-03,        +1.345381354218e-09,        +2.280920049168e-02,        +1.390230524835e-10,        +2.354856600064e-03,        +7.242551724619e-10,        +1.227880956134e-02,        +1.199163301140e-08,        +2.031215373133e-01,        +1.396755536222e-08,        +2.368018329053e-01,        +1.628199085013e-08,        +2.757942149210e-01,        +1.381732194443e-08,        +2.342548196469e-01,        +7.017805903440e-09,        +1.188718435861e-01,        +7.345546107224e-09,        +1.245342321382e-01,        +7.017373755012e-09,        +1.188645235945e-01,        +7.346011948147e-09,        +1.245421298684e-01,        +1.627899644717e-08,        +2.757434939114e-01,        +1.381496243651e-08,        +2.342148172423e-01,        +6.227093308137e-11,        +1.054782751056e-03,        +6.231179123418e-10,        +1.056415814594e-02
 2.45265000e+00,        +5.945645605927e-08,        +5.940372466183e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.495914254167e-10,        +4.197886015404e-03,        +1.354427766684e-09,        +2.280038456165e-02,        +2.495914254167e-10,        +4.197886015404e-03,        +1.354427766684e-09,        +2.280038456165e-02,        +1.400917595376e-10,        +2.356207699260e-03,        +7.292679702532e-10,        +1.227646876361e-02,        +1.207232717242e-08,        +2.030448495010e-01,        +1.406487316985e-08,        +2.367675301492e-01,        +1.640041169676e-08,        +2.758390389164e-01,        +1.391660924969e-08,        +2.342716610601e-01,        +7.067163617197e-09,        +1.188628466209e-01,        +7.398075171835e-09,        +1.245389108840e-01,        +7.066722433287e-09,        +1.188554263349e-01,        +7.398540079523e-09,        +1.245467371220e-01,        +1.639738997598e-08,        +2.757882164998e-01,        +1.391422537188e-08,        +2.342315309534e-01,        +6.275797866521e-11,        +1.055528412300e-03,        +6.277058821290e-10,        +1.056677650606e-02
 2.45265500e+00,        +5.988025892069e-08,        +5.982738179864e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.515577270193e-10,        +4.201012680197e-03,        +1.363562002844e-09,        +2.279160414263e-02,        +2.515577270193e-10,        +4.201012680197e-03,        +1.363562002844e-09,        +2.279160414263e-02,        +1.411709144901e-10,        +2.357553508195e-03,        +7.343294933492e-10,        +1.227413721397e-02,        +1.215379919037e-08,        +2.029683807223e-01,        +1.416313262204e-08,        +2.367332849314e-01,        +1.651998470326e-08,        +2.758836551649e-01,        +1.401686198167e-08,        +2.342884070850e-01,        +7.117005815454e-09,        +1.188539586123e-01,        +7.451119882040e-09,        +1.245436396852e-01,        +7.116555389783e-09,        +1.188464365060e-01,        +7.451583785057e-09,        +1.245513937103e-01,        +1.651693540688e-08,        +2.758327319318e-01,        +1.401445346859e-08,        +2.342481493801e-01,        +6.324977344227e-11,        +1.056270874280e-03,        +6.323385630510e-10,        +1.056938385135e-02
 2.45266000e+00,        +6.030819151899e-08,        +6.025516844010e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.535433195162e-10,        +4.204127385190e-03,        +1.372785008378e-09,        +2.278285902964e-02,        +2.535433195162e-10,        +4.204127385190e-03,        +1.372785008378e-09,        +2.278285902964e-02,        +1.422606345542e-10,        +2.358894056861e-03,        +7.394402713596e-10,        +1.227181485842e-02,        +1.223605744873e-08,        +2.028921302487e-01,        +1.426234398563e-08,        +2.366990974361e-01,        +1.664072258728e-08,        +2.759280649634e-01,        +1.411809075933e-08,        +2.343050583846e-01,        +7.167337790230e-09,        +1.188451785687e-01,        +7.504685898613e-09,        +1.245484178851e-01,        +7.166877913157e-09,        +1.188375531192e-01,        +7.505148724158e-09,        +1.245560989779e-01,        +1.663764545464e-08,        +2.758770415028e-01,        +1.411565734231e-08,        +2.342646731847e-01,        +6.374637087671e-11,        +1.057010155190e-03,        +6.370164503270e-10,        +1.057198024366e-02
 2.45266500e+00,        +6.074029910163e-08,        +6.068712984343e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.555484206115e-10,        +4.207230197927e-03,        +1.382097738645e-09,        +2.277414901992e-02,        +2.555484206115e-10,        +4.207230197927e-03,        +1.382097738645e-09,        +2.277414901992e-02,        +1.433610381815e-10,        +2.360229374926e-03,        +7.446008393548e-10,        +1.226950164353e-02,        +1.231911041622e-08,        +2.028160973592e-01,        +1.436251763300e-08,        +2.366649678449e-01,        +1.676263819891e-08,        +2.759722695943e-01,        +1.422030631181e-08,        +2.343216156127e-01,        +7.218164888528e-09,        +1.188365055044e-01,        +7.558778941491e-09,        +1.245532448312e-01,        +7.217695347654e-09,        +1.188287752021e-01,        +7.559240615722e-09,        +1.245608522800e-01,        +1.675953296652e-08,        +2.759211464942e-01,        +1.421784771905e-08,        +2.342811030236e-01,        +6.424782499728e-11,        +1.057746273027e-03,        +6.417400443536e-10,        +1.057456574416e-02
 2.45267000e+00,        +6.117662731968e-08,        +6.112331166977e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.575732500321e-10,        +4.210321185020e-03,        +1.391501157324e-09,        +2.276547391348e-02,        +2.575732500321e-10,        +4.210321185020e-03,        +1.391501157324e-09,        +2.276547391348e-02,        +1.444722449138e-10,        +2.361559491648e-03,        +7.498117371228e-10,        +1.226719751662e-02,        +1.240296663454e-08,        +2.027402813452e-01,        +1.446366402765e-08,        +2.366308963394e-01,        +1.688574450374e-08,        +2.760162703233e-01,        +1.432351946428e-08,        +2.343380794167e-01,        +7.269492505708e-09,        +1.188279384498e-01,        +7.613404782482e-09,        +1.245581198809e-01,        +7.269013085261e-09,        +1.188201017895e-01,        +7.613865230196e-09,        +1.245656529759e-01,        +1.688261090516e-08,        +2.759650481701e-01,        +1.432103542066e-08,        +2.342974395438e-01,        +6.475419033026e-11,        +1.058479245544e-03,        +6.465098500506e-10,        +1.057714041319e-02
 2.45267500e+00,        +6.161722232837e-08,        +6.156376008478e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.596180300478e-10,        +4.213400413674e-03,        +1.400996238416e-09,        +2.275683350865e-02,        +2.596180300478e-10,        +4.213400413674e-03,        +1.400996238416e-09,        +2.275683350865e-02,        +1.455943756625e-10,        +2.362884436540e-03,        +7.550735103284e-10,        +1.226490242455e-02,        +1.248763473646e-08,        +2.026646814735e-01,        +1.456579374704e-08,        +2.365968830849e-01,        +1.701005461193e-08,        +2.760600684218e-01,        +1.442774116186e-08,        +2.343544504427e-01,        +7.321326096607e-09,        +1.188194764378e-01,        +7.668569257637e-09,        +1.245630423983e-01,        +7.320836577827e-09,        +1.188115319255e-01,        +7.669028402478e-09,        +1.245705004359e-01,        +1.700689237781e-08,        +2.760087478006e-01,        +1.442523138902e-08,        +2.343136833935e-01,        +6.526552203028e-11,        +1.059209090641e-03,        +6.513263780074e-10,        +1.057970431160e-02
 2.45268000e+00,        +6.206213072795e-08,        +6.200852169948e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.616829851437e-10,        +4.216467950332e-03,        +1.410583965132e-09,        +2.274822760601e-02,        +2.616829851437e-10,        +4.216467950332e-03,        +1.410583965132e-09,        +2.274822760601e-02,        +1.467275525350e-10,        +2.364204238785e-03,        +7.603867098486e-10,        +1.226261631480e-02,        +1.257312343572e-08,        +2.025892970197e-01,        +1.466891746937e-08,        +2.365629282449e-01,        +1.713558176078e-08,        +2.761036651464e-01,        +1.453298245534e-08,        +2.343707293292e-01,        +7.373671168979e-09,        +1.188111185113e-01,        +7.724278259917e-09,        +1.245680117541e-01,        +7.373171330200e-09,        +1.188030646663e-01,        +7.724736024420e-09,        +1.245753940379e-01,        +1.713239061879e-08,        +2.760522466412e-01,        +1.453044667167e-08,        +2.343298352135e-01,        +6.578187579763e-11,        +1.059935826019e-03,        +6.561901437913e-10,        +1.058225749956e-02
 2.45268500e+00,        +6.251139953486e-08,        +6.245764354147e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.637683418299e-10,        +4.219523859528e-03,        +1.420265329438e-09,        +2.273965601176e-02,        +2.637683418299e-10,        +4.219523859528e-03,        +1.420265329438e-09,        +2.273965601176e-02,        +1.478718987360e-10,        +2.365518926728e-03,        +7.657518914726e-10,        +1.226033913630e-02,        +1.265944152278e-08,        +2.025141272947e-01,        +1.477304596741e-08,        +2.365290319928e-01,        +1.726233930575e-08,        +2.761470617230e-01,        +1.463925449425e-08,        +2.343869167035e-01,        +7.426533280806e-09,        +1.188028637347e-01,        +7.780537735774e-09,        +1.245730273287e-01,        +7.426022896569e-09,        +1.187946990761e-01,        +7.780994040903e-09,        +1.245803331619e-01,        +1.725911898057e-08,        +2.760955459163e-01,        +1.463669241464e-08,        +2.343458956295e-01,        +6.630330782959e-11,        +1.060659468880e-03,        +6.611016675774e-10,        +1.058480003554e-02
 2.45269000e+00,        +6.296507629295e-08,        +6.291117316606e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.658743293858e-10,        +4.222568208269e-03,        +1.430041333778e-09,        +2.273111852490e-02,        +2.658743293858e-10,        +4.222568208269e-03,        +1.430041333778e-09,        +2.273111852490e-02,        +1.490275389509e-10,        +2.366828529795e-03,        +7.711696170522e-10,        +1.225807083611e-02,        +1.274659788079e-08,        +2.024391715414e-01,        +1.487819013208e-08,        +2.364951944674e-01,        +1.739034075515e-08,        +2.761902594105e-01,        +1.474656855408e-08,        +2.344030132002e-01,        +7.479918051512e-09,        +1.187947111620e-01,        +7.837353698792e-09,        +1.245780885075e-01,        +7.479396893695e-09,        +1.187864342274e-01,        +7.837808464539e-09,        +1.245853172035e-01,        +1.738709096846e-08,        +2.761386468836e-01,        +1.474397989017e-08,        +2.343618652802e-01,        +6.682987500950e-11,        +1.061380037063e-03,        +6.660614755726e-10,        +1.058733198020e-02
 2.45269500e+00,        +6.342320894464e-08,        +6.336915852761e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.680011789325e-10,        +4.225601059802e-03,        +1.439912989278e-09,        +2.272261495551e-02,        +2.680011789325e-10,        +4.225601059802e-03,        +1.439912989278e-09,        +2.272261495551e-02,        +1.501945988731e-10,        +2.368133075767e-03,        +7.766404532214e-10,        +1.225581136418e-02,        +1.283460146862e-08,        +2.023644290819e-01,        +1.498436094578e-08,        +2.364614158360e-01,        +1.751959972900e-08,        +2.762332594097e-01,        +1.485493600434e-08,        +2.344190194330e-01,        +7.533831149218e-09,        +1.187866598770e-01,        +7.894732213837e-09,        +1.245831946845e-01,        +7.533298985934e-09,        +1.187782692060e-01,        +7.895185358645e-09,        +1.245903455575e-01,        +1.751632019939e-08,        +2.761815507424e-01,        +1.485232046421e-08,        +2.343777447785e-01,        +6.736163467002e-11,        +1.062097547426e-03,        +6.710700983067e-10,        +1.058985339082e-02
 2.45270000e+00,        +6.388584589879e-08,        +6.383164804723e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +2.701491240861e-10,        +4.228622479447e-03,        +1.449881316201e-09,        +2.271414510758e-02,        +2.701491240861e-10,        +4.228622479447e-03,        +1.449881316201e-09,        +2.271414510758e-02,        +1.513732055251e-10,        +2.369432593331e-03,        +7.821649719421e-10,        +1.225356066889e-02,        +1.292346132591e-08,        +2.022898991803e-01,        +1.509156949476e-08,        +2.364276962362e-01,        +1.765012998308e-08,        +2.762760629489e-01,        +1.496436832619e-08,        +2.344349360229e-01,        +7.588278296663e-09,        +1.187787089598e-01,        +7.952679405489e-09,        +1.245883452610e-01,        +7.587734892700e-09,        +1.187702031013e-01,        +7.953130846490e-09,        +1.245954176305e-01,        +1.764682042606e-08,        +2.762242587195e-01,        +1.496172561448e-08,        +2.343935347464e-01,        +6.789864476087e-11,        +1.062812017367e-03,        +6.761280716810e-10,        +1.059236432656e-02
