        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.44106500e+00,        +6.196774027008e-04,        +1.204060161115e-03,        -9.125268212244e-05
 2.44107000e+00,        +6.176026051979e-04,        +1.204221872305e-03,        -9.126207435697e-05
 2.44107500e+00,        +6.155415032904e-04,        +1.204382904499e-03,        -9.127143984860e-05
 2.44108000e+00,        +6.134939777044e-04,        +1.204543262523e-03,        -9.128077870098e-05
 2.44108500e+00,        +6.114599104565e-04,        +1.204702950629e-03,        -9.129009103026e-05
 2.44109000e+00,        +6.094391848387e-04,        +1.204861973012e-03,        -9.129937694653e-05
 2.44109500e+00,        +6.074316854011e-04,        +1.205020334284e-03,        -9.130863655802e-05
 2.44110000e+00,        +6.054372979358e-04,        +1.205178038285e-03,        -9.131786998271e-05
 2.44110500e+00,        +6.034559094609e-04,        +1.205335089827e-03,        -9.132707731768e-05
 2.44111000e+00,        +6.014874082045e-04,        +1.205491492523e-03,        -9.133625868757e-05
 2.44111500e+00,        +5.995316835907e-04,        +1.205647250941e-03,        -9.134541419202e-05
 2.44112000e+00,        +5.975886262213e-04,        +1.205802369180e-03,        -9.135454394391e-05
 2.44112500e+00,        +5.956581278646e-04,        +1.205956851239e-03,        -9.136364804829e-05
 2.44113000e+00,        +5.937400814369e-04,        +1.206110701146e-03,        -9.137272661627e-05
 2.44113500e+00,        +5.918343809911e-04,        +1.206263923046e-03,        -9.138177975716e-05
 2.44114000e+00,        +5.899409216996e-04,        +1.206416520680e-03,        -9.139080757129e-05
 2.44114500e+00,        +5.880595998421e-04,        +1.206568498344e-03,        -9.139981017035e-05
 2.44115000e+00,        +5.861903127908e-04,        +1.206719859972e-03,        -9.140878765924e-05
 2.44115500e+00,        +5.843329589963e-04,        +1.206870609250e-03,        -9.141774014343e-05
 2.44116000e+00,        +5.824874379754e-04,        +1.207020750177e-03,        -9.142666772839e-05
 2.44116500e+00,        +5.806536502956e-04,        +1.207170286500e-03,        -9.143557051907e-05
 2.44117000e+00,        +5.788314975643e-04,        +1.207319221876e-03,        -9.144444862024e-05
 2.44117500e+00,        +5.770208824141e-04,        +1.207467560565e-03,        -9.145330213589e-05
 2.44118000e+00,        +5.752217084905e-04,        +1.207615305713e-03,        -9.146213116551e-05
 2.44118500e+00,        +5.734338804400e-04,        +1.207762461342e-03,        -9.147093581776e-05
 2.44119000e+00,        +5.716573038965e-04,        +1.207909031240e-03,        -9.147971619306e-05
 2.44119500e+00,        +5.698918854705e-04,        +1.208055018586e-03,        -9.148847239244e-05
 2.44120000e+00,        +5.681375327348e-04,        +1.208200427387e-03,        -9.149720451945e-05
 2.44120500e+00,        +5.663941542155e-04,        +1.208345261467e-03,        -9.150591267441e-05
 2.44121000e+00,        +5.646616593780e-04,        +1.208489523643e-03,        -9.151459695882e-05
 2.44121500e+00,        +5.629399586163e-04,        +1.208633218030e-03,        -9.152325747146e-05
 2.44122000e+00,        +5.612289632419e-04,        +1.208776347985e-03,        -9.153189431300e-05
 2.44122500e+00,        +5.595285854721e-04,        +1.208918916895e-03,        -9.154050758440e-05
 2.44123000e+00,        +5.578387384190e-04,        +1.209060927938e-03,        -9.154909737926e-05
 2.44123500e+00,        +5.561593360785e-04,        +1.209202385134e-03,        -9.155766380962e-05
 2.44124000e+00,        +5.544902933205e-04,        +1.209343291515e-03,        -9.156620695636e-05
 2.44124500e+00,        +5.528315258766e-04,        +1.209483650446e-03,        -9.157472692741e-05
 2.44125000e+00,        +5.511829503311e-04,        +1.209623465300e-03,        -9.158322382171e-05
 2.44125500e+00,        +5.495444841104e-04,        +1.209762739419e-03,        -9.159169772872e-05
 2.44126000e+00,        +5.479160454718e-04,        +1.209901475858e-03,        -9.160014874783e-05
 2.44126500e+00,        +5.462975534956e-04,        +1.210039678288e-03,        -9.160857697882e-05
 2.44127000e+00,        +5.446889280724e-04,        +1.210177349537e-03,        -9.161698251341e-05
 2.44127500e+00,        +5.430900898967e-04,        +1.210314492813e-03,        -9.162536544767e-05
 2.44128000e+00,        +5.415009604537e-04,        +1.210451111652e-03,        -9.163372587854e-05
 2.44128500e+00,        +5.399214620128e-04,        +1.210587208694e-03,        -9.164206389556e-05
 2.44129000e+00,        +5.383515176167e-04,        +1.210722787622e-03,        -9.165037959578e-05
 2.44129500e+00,        +5.367910510730e-04,        +1.210857851084e-03,        -9.165867307154e-05
 2.44130000e+00,        +5.352399869440e-04,        +1.210992402395e-03,        -9.166694441527e-05
 2.44130500e+00,        +5.336982505394e-04,        +1.211126444576e-03,        -9.167519372146e-05
 2.44131000e+00,        +5.321657679057e-04,        +1.211259980374e-03,        -9.168342108326e-05
 2.44131500e+00,        +5.306424658187e-04,        +1.211393013327e-03,        -9.169162658770e-05
 2.44132000e+00,        +5.291282717746e-04,        +1.211525545792e-03,        -9.169981032976e-05
 2.44132500e+00,        +5.276231139815e-04,        +1.211657581039e-03,        -9.170797239838e-05
 2.44133000e+00,        +5.261269213507e-04,        +1.211789121977e-03,        -9.171611288486e-05
 2.44133500e+00,        +5.246396234895e-04,        +1.211920171705e-03,        -9.172423188285e-05
 2.44134000e+00,        +5.231611506915e-04,        +1.212050732816e-03,        -9.173232947125e-05
 2.44134500e+00,        +5.216914339296e-04,        +1.212180808460e-03,        -9.174040575550e-05
 2.44135000e+00,        +5.202304048486e-04,        +1.212310401052e-03,        -9.174846080821e-05
 2.44135500e+00,        +5.187779957560e-04,        +1.212439513636e-03,        -9.175649472834e-05
 2.44136000e+00,        +5.173341396155e-04,        +1.212568149188e-03,        -9.176450760029e-05
 2.44136500e+00,        +5.158987700385e-04,        +1.212696310144e-03,        -9.177249950989e-05
 2.44137000e+00,        +5.144718212773e-04,        +1.212823999557e-03,        -9.178047054785e-05
 2.44137500e+00,        +5.130532282175e-04,        +1.212951220013e-03,        -9.178842080153e-05
 2.44138000e+00,        +5.116429263706e-04,        +1.213077974282e-03,        -9.179635035173e-05
 2.44138500e+00,        +5.102408518669e-04,        +1.213204265003e-03,        -9.180425929234e-05
 2.44139000e+00,        +5.088469414482e-04,        +1.213330094599e-03,        -9.181214769760e-05
 2.44139500e+00,        +5.074611324610e-04,        +1.213455466056e-03,        -9.182001566505e-05
 2.44140000e+00,        +5.060833628499e-04,        +1.213580382085e-03,        -9.182786326823e-05
 2.44140500e+00,        +5.047135711501e-04,        +1.213704844978e-03,        -9.183569060155e-05
 2.44141000e+00,        +5.033516964814e-04,        +1.213828857657e-03,        -9.184349774260e-05
 2.44141500e+00,        +5.019976785404e-04,        +1.213952422228e-03,        -9.185128477572e-05
 2.44142000e+00,        +5.006514575955e-04,        +1.214075541786e-03,        -9.185905178391e-05
 2.44142500e+00,        +4.993129744793e-04,        +1.214198218496e-03,        -9.186679885197e-05
 2.44143000e+00,        +4.979821705829e-04,        +1.214320454804e-03,        -9.187452605960e-05
 2.44143500e+00,        +4.966589878487e-04,        +1.214442253491e-03,        -9.188223349468e-05
 2.44144000e+00,        +4.953433687657e-04,        +1.214563617075e-03,        -9.188992123212e-05
 2.44144500e+00,        +4.940352563614e-04,        +1.214684547625e-03,        -9.189758935213e-05
 2.44145000e+00,        +4.927345941975e-04,        +1.214805047710e-03,        -9.190523794204e-05
 2.44145500e+00,        +4.914413263631e-04,        +1.214925119882e-03,        -9.191286707689e-05
 2.44146000e+00,        +4.901553974687e-04,        +1.215044766718e-03,        -9.192047684243e-05
 2.44146500e+00,        +4.888767526410e-04,        +1.215163990068e-03,        -9.192806730847e-05
 2.44147000e+00,        +4.876053375163e-04,        +1.215282792459e-03,        -9.193563856483e-05
 2.44147500e+00,        +4.863410982356e-04,        +1.215401176827e-03,        -9.194319069062e-05
 2.44148000e+00,        +4.850839814389e-04,        +1.215519144622e-03,        -9.195072375397e-05
 2.44148500e+00,        +4.838339342587e-04,        +1.215636698917e-03,        -9.195823783518e-05
 2.44149000e+00,        +4.825909043167e-04,        +1.215753841641e-03,        -9.196573302022e-05
 2.44149500e+00,        +4.813548397154e-04,        +1.215870574959e-03,        -9.197320938341e-05
 2.44150000e+00,        +4.801256890360e-04,        +1.215986901283e-03,        -9.198066699992e-05
 2.44150500e+00,        +4.789034013302e-04,        +1.216102822763e-03,        -9.198810594520e-05
 2.44151000e+00,        +4.776879261177e-04,        +1.216218341862e-03,        -9.199552629609e-05
 2.44151500e+00,        +4.764792133789e-04,        +1.216333460604e-03,        -9.200292813243e-05
 2.44152000e+00,        +4.752772135510e-04,        +1.216448181153e-03,        -9.201031152320e-05
 2.44152500e+00,        +4.740818775230e-04,        +1.216562505683e-03,        -9.201767655004e-05
 2.44153000e+00,        +4.728931566304e-04,        +1.216676436905e-03,        -9.202502328496e-05
 2.44153500e+00,        +4.717110026506e-04,        +1.216789976009e-03,        -9.203235180164e-05
 2.44154000e+00,        +4.705353677977e-04,        +1.216903125723e-03,        -9.203966217380e-05
 2.44154500e+00,        +4.693662047186e-04,        +1.217015888143e-03,        -9.204695447828e-05
 2.44155000e+00,        +4.682034664875e-04,        +1.217128265359e-03,        -9.205422878745e-05
 2.44155500e+00,        +4.670471066012e-04,        +1.217240259092e-03,        -9.206148517124e-05
 2.44156000e+00,        +4.658970789758e-04,        +1.217351871829e-03,        -9.206872370376e-05
 2.44156500e+00,        +4.647533379405e-04,        +1.217463105678e-03,        -9.207594446273e-05
 2.44157000e+00,        +4.636158382348e-04,        +1.217573962456e-03,        -9.208314751351e-05
 2.44157500e+00,        +4.624845350024e-04,        +1.217684444092e-03,        -9.209033292884e-05
 2.44158000e+00,        +4.613593837886e-04,        +1.217794552748e-03,        -9.209750078112e-05
 2.44158500e+00,        +4.602403405345e-04,        +1.217904290424e-03,        -9.210465114272e-05
 2.44159000e+00,        +4.591273615737e-04,        +1.218013659458e-03,        -9.211178408082e-05
 2.44159500e+00,        +4.580204036281e-04,        +1.218122661026e-03,        -9.211889966993e-05
 2.44160000e+00,        +4.569194238033e-04,        +1.218231297790e-03,        -9.212599797807e-05
 2.44160500e+00,        +4.558243795848e-04,        +1.218339571159e-03,        -9.213307907100e-05
 2.44161000e+00,        +4.547352288342e-04,        +1.218447483322e-03,        -9.214014302306e-05
 2.44161500e+00,        +4.536519297846e-04,        +1.218555036542e-03,        -9.214718990637e-05
 2.44162000e+00,        +4.525744410373e-04,        +1.218662232091e-03,        -9.215421978260e-05
 2.44162500e+00,        +4.515027215577e-04,        +1.218769072261e-03,        -9.216123272250e-05
 2.44163000e+00,        +4.504367306715e-04,        +1.218875558800e-03,        -9.216822879111e-05
 2.44163500e+00,        +4.493764280606e-04,        +1.218981693538e-03,        -9.217520806013e-05
 2.44164000e+00,        +4.483217737601e-04,        +1.219087478463e-03,        -9.218217059739e-05
 2.44164500e+00,        +4.472727281537e-04,        +1.219192915579e-03,        -9.218911646491e-05
 2.44165000e+00,        +4.462292519707e-04,        +1.219298005819e-03,        -9.219604573278e-05
 2.44165500e+00,        +4.451913062826e-04,        +1.219402751765e-03,        -9.220295847325e-05
 2.44166000e+00,        +4.441588524982e-04,        +1.219507155428e-03,        -9.220985473823e-05
 2.44166500e+00,        +4.431318523620e-04,        +1.219611218066e-03,        -9.221673460679e-05
 2.44167000e+00,        +4.421102679493e-04,        +1.219714941391e-03,        -9.222359813786e-05
 2.44167500e+00,        +4.410940616634e-04,        +1.219818327777e-03,        -9.223044539621e-05
 2.44168000e+00,        +4.400831962319e-04,        +1.219921378124e-03,        -9.223727644631e-05
 2.44168500e+00,        +4.390776347036e-04,        +1.220024094972e-03,        -9.224409135745e-05
 2.44169000e+00,        +4.380773404452e-04,        +1.220126479760e-03,        -9.225089018940e-05
 2.44169500e+00,        +4.370822771376e-04,        +1.220228533902e-03,        -9.225767300620e-05
 2.44170000e+00,        +4.360924087734e-04,        +1.220330259339e-03,        -9.226443987073e-05
 2.44170500e+00,        +4.351076996531e-04,        +1.220431658166e-03,        -9.227119084978e-05
 2.44171000e+00,        +4.341281143821e-04,        +1.220532731200e-03,        -9.227792600485e-05
 2.44171500e+00,        +4.331536178680e-04,        +1.220633480884e-03,        -9.228464539561e-05
 2.44172000e+00,        +4.321841753166e-04,        +1.220733908408e-03,        -9.229134908852e-05
 2.44172500e+00,        +4.312197522299e-04,        +1.220834015409e-03,        -9.229803714084e-05
 2.44173000e+00,        +4.302603144023e-04,        +1.220933804010e-03,        -9.230470961993e-05
 2.44173500e+00,        +4.293058279185e-04,        +1.221033275315e-03,        -9.231136658294e-05
 2.44174000e+00,        +4.283562591491e-04,        +1.221132431160e-03,        -9.231800809340e-05
 2.44174500e+00,        +4.274115747496e-04,        +1.221231272880e-03,        -9.232463420910e-05
 2.44175000e+00,        +4.264717416558e-04,        +1.221329802481e-03,        -9.233124499506e-05
 2.44175500e+00,        +4.255367270823e-04,        +1.221428021389e-03,        -9.233784050916e-05
 2.44176000e+00,        +4.246064985186e-04,        +1.221525931101e-03,        -9.234442080959e-05
 2.44176500e+00,        +4.236810237273e-04,        +1.221623533236e-03,        -9.235098595792e-05
 2.44177000e+00,        +4.227602707407e-04,        +1.221720829225e-03,        -9.235753600963e-05
 2.44177500e+00,        +4.218442078583e-04,        +1.221817820878e-03,        -9.236407103487e-05
 2.44178000e+00,        +4.209328036441e-04,        +1.221914509155e-03,        -9.237059108303e-05
 2.44178500e+00,        +4.200260269244e-04,        +1.222010896020e-03,        -9.237709621140e-05
 2.44179000e+00,        +4.191238467842e-04,        +1.222106983213e-03,        -9.238358648225e-05
 2.44179500e+00,        +4.182262325658e-04,        +1.222202771901e-03,        -9.239006195230e-05
