        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.43080000e+00,        +2.629366714784e-08,        +2.623723753216e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.059000426814e-11,        +1.924037601286e-03,        +6.672831687410e-10,        +2.543267628397e-02,        +5.059000426814e-11,        +1.924037601286e-03,        +6.672831687410e-10,        +2.543267628397e-02,        +3.475944713016e-11,        +1.321970303143e-03,        +3.267405652336e-10,        +1.245331429550e-02,        +2.619510907665e-08,        +9.962516422438e-01,        +2.502569504667e-08,        +9.538235500592e-01,        +1.320861979306e-11,        +5.023498517265e-04,        +2.175187515131e-10,        +8.290459361300e-03
 2.43082000e+00,        +2.664127638175e-08,        +2.658506953718e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.127045104270e-11,        +1.924474274732e-03,        +6.762428971425e-10,        +2.543694295013e-02,        +5.127045104270e-11,        +1.924474274732e-03,        +6.762428971425e-10,        +2.543694295013e-02,        +3.522640500356e-11,        +1.322249148231e-03,        +3.311239397136e-10,        +1.245525949257e-02,        +2.654139363547e-08,        +9.962508272937e-01,        +2.535727278012e-08,        +9.538163044732e-01,        +1.338589022539e-11,        +5.024492833446e-04,        +2.204299202082e-10,        +8.291493084112e-03
 2.43084000e+00,        +2.699520304320e-08,        +2.693922442113e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.196334018008e-11,        +1.924910144107e-03,        +6.853664109591e-10,        +2.544120796668e-02,        +5.196334018008e-11,        +1.924910144107e-03,        +6.853664109591e-10,        +2.544120796668e-02,        +3.570189785347e-11,        +1.322527480025e-03,        +3.355874058446e-10,        +1.245720368925e-02,        +2.689397140645e-08,        +9.962500138788e-01,        +2.569487639236e-08,        +9.538090626025e-01,        +1.356639871612e-11,        +5.025484970204e-04,        +2.233942119698e-10,        +8.292525741555e-03
 2.43086000e+00,        +2.735558198823e-08,        +2.729983718289e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.266893869460e-11,        +1.925345208055e-03,        +6.946572244653e-10,        +2.544547133419e-02,        +5.266893869460e-11,        +1.925345208055e-03,        +6.946572244653e-10,        +2.544547133419e-02,        +3.618610877851e-11,        +1.322805297803e-03,        +3.401326814075e-10,        +1.245914688534e-02,        +2.725297672607e-08,        +9.962492020017e-01,        +2.603863451218e-08,        +9.538018244480e-01,        +1.375021468975e-11,        +5.026474924083e-04,        +2.264127648427e-10,        +8.293557332443e-03
 2.43088000e+00,        +2.772255094889e-08,        +2.766704570126e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.338751934085e-11,        +1.925779465219e-03,        +7.041189274686e-10,        +2.544973305323e-02,        +5.338751934085e-11,        +1.925779465219e-03,        +7.041189274686e-10,        +2.544973305323e-02,        +3.667922481154e-11,        +1.323082600846e-03,        +3.447615210808e-10,        +1.246108908062e-02,        +2.761854679568e-08,        +9.962483916648e-01,        +2.638867851143e-08,        +9.537945900106e-01,        +1.393740906122e-11,        +5.027462691623e-04,        +2.294867412736e-10,        +8.294587855585e-03
 2.43090000e+00,        +2.809625056957e-08,        +2.804099077138e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.411936068882e-11,        +1.926212914239e-03,        +7.137551862960e-10,        +2.545399312439e-02,        +5.411936068882e-11,        +1.926212914239e-03,        +7.137551862960e-10,        +2.545399312439e-02,        +3.718143697103e-11,        +1.323359388434e-03,        +3.494757169212e-10,        +1.246303027487e-02,        +2.799082171766e-08,        +9.962475828704e-01,        +2.674514253974e-08,        +9.537873592909e-01,        +1.412805425520e-11,        +5.028448269359e-04,        +2.326173284268e-10,        +8.295617309791e-03
 2.43092000e+00,        +2.847682444128e-08,        +2.842181613913e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.486474719489e-11,        +1.926645553757e-03,        +7.235697447285e-10,        +2.545825154827e-02,        +5.486474719489e-11,        +1.926645553757e-03,        +7.235697447285e-10,        +2.545825154827e-02,        +3.769294030962e-11,        +1.323635659845e-03,        +3.542770988186e-10,        +1.246497046791e-02,        +2.836994452955e-08,        +9.962467756210e-01,        +2.710816355710e-08,        +9.537801322900e-01,        +1.432222422453e-11,        +5.029431653823e-04,        +2.358057384825e-10,        +8.296645693865e-03
 2.43094000e+00,        +2.886441913331e-08,        +2.880966853287e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.562396926822e-11,        +1.927077382410e-03,        +7.335664248715e-10,        +2.546250832545e-02,        +5.562396926822e-11,        +1.927077382410e-03,        +7.335664248715e-10,        +2.546250832545e-02,        +3.821393395946e-11,        +1.323911414360e-03,        +3.591675349201e-10,        +1.246690965952e-02,        +2.875606123561e-08,        +9.962459699191e-01,        +2.747788136416e-08,        +9.537729090084e-01,        +1.451999446720e-11,        +5.030412841546e-04,        +2.390532089147e-10,        +8.297673006614e-03
 2.43096000e+00,        +2.925918422225e-08,        +2.920469769253e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.639732333149e-11,        +1.927508398837e-03,        +7.437491279561e-10,        +2.546676345656e-02,        +5.639732333149e-11,        +1.927508398837e-03,        +7.437491279561e-10,        +2.546676345656e-02,        +3.874462117376e-11,        +1.324186651257e-03,        +3.641489320193e-10,        +1.246884784952e-02,        +2.914932083570e-08,        +9.962451657670e-01,        +2.785443862981e-08,        +9.537656894471e-01,        +1.472144204205e-11,        +5.031391829050e-04,        +2.423610027451e-10,        +8.298699246837e-03
 2.43098000e+00,        +2.966127231783e-08,        +2.960705639562e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.718511187624e-11,        +1.927938601672e-03,        +7.541218350621e-10,        +2.547101694222e-02,        +5.718511187624e-11,        +1.927938601672e-03,        +7.541218350621e-10,        +2.547101694222e-02,        +3.928520936450e-11,        +1.324461369814e-03,        +3.692232359086e-10,        +1.247078503769e-02,        +2.954987535101e-08,        +9.962443631672e-01,        +2.823798091588e-08,        +9.537584736068e-01,        +1.492664558297e-11,        +5.032368612859e-04,        +2.457304087738e-10,        +8.299724413338e-03
 2.43100000e+00,        +3.007083908514e-08,        +3.001690047948e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.798764351070e-11,        +1.928367989550e-03,        +7.646886077491e-10,        +2.547526878306e-02,        +5.798764351070e-11,        +1.928367989550e-03,        +7.646886077491e-10,        +2.547526878306e-02,        +3.983591013510e-11,        +1.324735569311e-03,        +3.743924316847e-10,        +1.247272122385e-02,        +2.995787984618e-08,        +9.962435621222e-01,        +2.862865669827e-08,        +9.537512614882e-01,        +1.513568531114e-11,        +5.033343189490e-04,        +2.491627417771e-10,        +8.300748504913e-03
 2.43102000e+00,        +3.048804326311e-08,        +3.043438885989e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.880523300071e-11,        +1.928796561105e-03,        +7.754535885922e-10,        +2.547951897973e-02,        +5.880523300071e-11,        +1.928796561105e-03,        +7.754535885922e-10,        +2.547951897973e-02,        +4.039693930827e-11,        +1.325009249024e-03,        +3.796585440091e-10,        +1.247465640782e-02,        +3.037349244775e-08,        +9.962427626343e-01,        +2.902661738461e-08,        +9.537440530921e-01,        +1.534864304549e-11,        +5.034315555456e-04,        +2.526593426766e-10,        +8.301771520358e-03
 2.43104000e+00,        +3.091304667844e-08,        +3.085968354512e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +5.963820130180e-11,        +1.929224314969e-03,        +7.864210016022e-10,        +2.548376753288e-02,        +5.963820130180e-11,        +1.929224314969e-03,        +7.864210016022e-10,        +2.548376753288e-02,        +4.096851694781e-11,        +1.325282408233e-03,        +3.850236373109e-10,        +1.247659058940e-02,        +3.079687435798e-08,        +9.962419647061e-01,        +2.943201732754e-08,        +9.537368484192e-01,        +1.556560221081e-11,        +5.035285707269e-04,        +2.562215786688e-10,        +8.302793458468e-03
 2.43106000e+00,        +3.134601425481e-08,        +3.129294964519e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.048687558209e-11,        +1.929651249770e-03,        +7.975951525263e-10,        +2.548801444318e-02,        +6.048687558209e-11,        +1.929651249770e-03,        +7.975951525263e-10,        +2.548801444318e-02,        +4.155086737414e-11,        +1.325555046214e-03,        +3.904898159311e-10,        +1.247852376841e-02,        +3.122818986401e-08,        +9.962411683399e-01,        +2.984501383341e-08,        +9.537296474704e-01,        +1.578664784352e-11,        +5.036253641435e-04,        +2.598508433172e-10,        +8.303814318035e-03
 2.43108000e+00,        +3.178711401660e-08,        +3.173435537573e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.135158923474e-11,        +1.930077364139e-03,        +8.089804290087e-10,        +2.549225971130e-02,        +6.135158923474e-11,        +1.930077364139e-03,        +8.089804290087e-10,        +2.549225971130e-02,        +4.214421917256e-11,        +1.325827162244e-03,        +3.960592241992e-10,        +1.248045594467e-02,        +3.166760634160e-08,        +9.962403735382e-01,        +3.026576716592e-08,        +9.537224502462e-01,        +1.601186659468e-11,        +5.037219354457e-04,        +2.635485565976e-10,        +8.304834097848e-03
 2.43110000e+00,        +3.223651708677e-08,        +3.218407205591e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.223268187882e-11,        +1.930502656702e-03,        +8.205813006015e-10,        +2.549650333792e-02,        +6.223268187882e-11,        +1.930502656702e-03,        +8.205813006015e-10,        +2.549650333792e-02,        +4.274880519367e-11,        +1.326098755601e-03,        +4.017340464357e-10,        +1.248238711801e-02,        +3.211529425297e-08,        +9.962395803034e-01,        +3.069444054398e-08,        +9.537152567474e-01,        +1.624134672993e-11,        +5.038182842833e-04,        +2.673161648947e-10,        +8.305852796696e-03
 2.43112000e+00,        +3.269439767817e-08,        +3.264227409992e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.313049934780e-11,        +1.930927126085e-03,        +8.324023186101e-10,        +2.550074532375e-02,        +6.313049934780e-11,        +1.930927126085e-03,        +8.324023186101e-10,        +2.550074532375e-02,        +4.336486254521e-11,        +1.326369825561e-03,        +4.075165068732e-10,        +1.248431728824e-02,        +3.257142713816e-08,        +9.962387886380e-01,        +3.113120013350e-08,        +9.537080669746e-01,        +1.647517812631e-11,        +5.039144103060e-04,        +2.711551409456e-10,        +8.306870413364e-03
 2.43114000e+00,        +3.316093307771e-08,        +3.310913900115e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.404539366384e-11,        +1.931350770914e-03,        +8.444481157531e-10,        +2.550498566948e-02,        +6.404539366384e-11,        +1.931350770914e-03,        +8.444481157531e-10,        +2.550498566948e-02,        +4.399263257418e-11,        +1.326640371400e-03,        +4.134088694880e-10,        +1.248624645520e-02,        +3.303618159920e-08,        +9.962379985445e-01,        +3.157621503219e-08,        +9.537008809287e-01,        +1.671345226527e-11,        +5.040103131629e-04,        +2.750669837220e-10,        +8.307886946636e-03
 2.43116000e+00,        +3.363630362246e-08,        +3.358484730844e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.497772299668e-11,        +1.931773589810e-03,        +8.567234056190e-10,        +2.550922437583e-02,        +6.497772299668e-11,        +1.931773589810e-03,        +8.567234056190e-10,        +2.550922437583e-02,        +4.463236083838e-11,        +1.326910392395e-03,        +4.194134377312e-10,        +1.248817461873e-02,        +3.350973727640e-08,        +9.962372100253e-01,        +3.202965724684e-08,        +9.536936986101e-01,        +1.695626222172e-11,        +5.041059925027e-04,        +2.790532182466e-10,        +8.308902395292e-03
 2.43118000e+00,        +3.412069266745e-08,        +3.406958259392e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.592785160618e-11,        +1.932195581395e-03,        +8.692329819073e-10,        +2.551346144354e-02,        +6.592785160618e-11,        +1.932195581395e-03,        +8.692329819073e-10,        +2.551346144354e-02,        +4.528429706674e-11,        +1.327179887820e-03,        +4.255325541542e-10,        +1.249010177865e-02,        +3.399227681612e-08,        +9.962364230828e-01,        +3.249170166252e-08,        +9.536865200197e-01,        +1.720370264879e-11,        +5.042014479737e-04,        +2.831153953391e-10,        +8.309916758113e-03
 2.43120000e+00,        +3.461428654374e-08,        +3.456353141120e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.689614976609e-11,        +1.932616744290e-03,        +8.819817174226e-10,        +2.551769687333e-02,        +6.689614976609e-11,        +1.932616744290e-03,        +8.819817174226e-10,        +2.551769687333e-02,        +4.594869510672e-11,        +1.327448856953e-03,        +4.317685999143e-10,        +1.249202793481e-02,        +3.448398582911e-08,        +9.962356377195e-01,        +3.296252600258e-08,        +9.536793451580e-01,        +1.745586975772e-11,        +5.042966792240e-04,        +2.872550912821e-10,        +8.310930033876e-03
 2.43122000e+00,        +3.511727450638e-08,        +3.506688324336e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.788299366799e-11,        +1.933037077113e-03,        +8.949745628081e-10,        +2.552193066595e-02,        +6.788299366799e-11,        +1.933037077113e-03,        +8.949745628081e-10,        +2.552193066595e-02,        +4.662581285819e-11,        +1.327717299067e-03,        +4.381239941514e-10,        +1.249395308704e-02,        +3.498505283856e-08,        +9.962348539379e-01,        +3.344231077900e-08,        +9.536721740256e-01,        +1.771286129253e-11,        +5.043916859012e-04,        +2.914739074018e-10,        +8.311942221355e-03
 2.43124000e+00,        +3.562984867102e-08,        +3.557983043970e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.888876530323e-11,        +1.933456578480e-03,        +9.082165449891e-10,        +2.552616282218e-02,        +6.888876530323e-11,        +1.933456578480e-03,        +9.082165449891e-10,        +2.552616282218e-02,        +4.731591219209e-11,        +1.327985213436e-03,        +4.446011932236e-10,        +1.249587723520e-02,        +3.549566921702e-08,        +9.962340717404e-01,        +3.393123923193e-08,        +9.536650066233e-01,        +1.797477649903e-11,        +5.044864676523e-04,        +2.957734695546e-10,        +8.312953319322e-03
 2.43126000e+00,        +3.615220393836e-08,        +3.610256814020e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +6.991385232116e-11,        +1.933875247007e-03,        +9.217127653032e-10,        +2.553039334276e-02,        +6.991385232116e-11,        +1.933875247007e-03,        +9.217127653032e-10,        +2.553039334276e-02,        +4.801925885289e-11,        +1.328252599337e-03,        +4.512026897900e-10,        +1.249780037913e-02,        +3.601602911110e-08,        +9.962332911295e-01,        +3.442949725759e-08,        +9.536578429516e-01,        +1.824171608756e-11,        +5.045810241241e-04,        +3.001554275119e-10,        +8.313963326549e-03
 2.43128000e+00,        +3.668453790540e-08,        +3.663529418685e-08,        +0.000000000000e+00,        +0.000000000000e+00,        +7.095864786144e-11,        +1.934293081309e-03,        +9.354683972911e-10,        +2.553462222849e-02,        +7.095864786144e-11,        +1.934293081309e-03,        +9.354683972911e-10,        +2.553462222849e-02,        +4.873612234325e-11,        +1.328519456042e-03,        +4.579310117257e-10,        +1.249972251868e-02,        +3.654632935301e-08,        +9.962325121077e-01,        +3.493727332360e-08,        +9.536506830110e-01,        +1.851378218906e-11,        +5.046753549630e-04,        +3.046214542340e-10,        +8.314972241804e-03
