        f (GHz),               Φ_pow[1] (W),               Φ_pow[2] (W),               Φ_pow[3] (W)
 2.43649500e+00,        +1.298879625593e-03,        +2.773317508946e-05,        +1.054469278072e-04
 2.43650000e+00,        +1.301924269157e-03,        +2.795452230843e-05,        +1.053880590344e-04
 2.43650500e+00,        +1.304980444852e-03,        +2.817652740480e-05,        +1.053289998347e-04
 2.43651000e+00,        +1.308048210440e-03,        +2.839919320682e-05,        +1.052697493166e-04
 2.43651500e+00,        +1.311127624040e-03,        +2.862252261641e-05,        +1.052103065838e-04
 2.43652000e+00,        +1.314218744134e-03,        +2.884651851874e-05,        +1.051506707342e-04
 2.43652500e+00,        +1.317321629567e-03,        +2.907118381757e-05,        +1.050908408606e-04
 2.43653000e+00,        +1.320436339553e-03,        +2.929652144977e-05,        +1.050308160503e-04
 2.43653500e+00,        +1.323562933677e-03,        +2.952253437380e-05,        +1.049705953852e-04
 2.43654000e+00,        +1.326701471896e-03,        +2.974922551640e-05,        +1.049101779416e-04
 2.43654500e+00,        +1.329852014540e-03,        +2.997659788498e-05,        +1.048495627904e-04
 2.43655000e+00,        +1.333014622322e-03,        +3.020465445264e-05,        +1.047887489968e-04
 2.43655500e+00,        +1.336189356335e-03,        +3.043339823974e-05,        +1.047277356205e-04
 2.43656000e+00,        +1.339376278053e-03,        +3.066283227363e-05,        +1.046665217154e-04
 2.43656500e+00,        +1.342575449342e-03,        +3.089295960593e-05,        +1.046051063299e-04
 2.43657000e+00,        +1.345786932455e-03,        +3.112378329129e-05,        +1.045434885065e-04
 2.43657500e+00,        +1.349010790038e-03,        +3.135530640320e-05,        +1.044816672820e-04
 2.43658000e+00,        +1.352247085134e-03,        +3.158753206299e-05,        +1.044196416874e-04
 2.43658500e+00,        +1.355495881183e-03,        +3.182046336964e-05,        +1.043574107476e-04
 2.43659000e+00,        +1.358757242030e-03,        +3.205410345791e-05,        +1.042949734821e-04
 2.43659500e+00,        +1.362031231923e-03,        +3.228845548674e-05,        +1.042323289039e-04
 2.43660000e+00,        +1.365317915517e-03,        +3.252352261501e-05,        +1.041694760203e-04
 2.43660500e+00,        +1.368617357880e-03,        +3.275930805140e-05,        +1.041064138325e-04
 2.43661000e+00,        +1.371929624493e-03,        +3.299581496892e-05,        +1.040431413357e-04
 2.43661500e+00,        +1.375254781254e-03,        +3.323304663887e-05,        +1.039796575189e-04
 2.43662000e+00,        +1.378592894484e-03,        +3.347100626689e-05,        +1.039159613649e-04
 2.43662500e+00,        +1.381944030924e-03,        +3.370969711422e-05,        +1.038520518503e-04
 2.43663000e+00,        +1.385308257744e-03,        +3.394912249622e-05,        +1.037879279454e-04
 2.43663500e+00,        +1.388685642545e-03,        +3.418928568451e-05,        +1.037235886144e-04
 2.43664000e+00,        +1.392076253360e-03,        +3.443018999501e-05,        +1.036590328149e-04
 2.43664500e+00,        +1.395480158659e-03,        +3.467183879939e-05,        +1.035942594982e-04
 2.43665000e+00,        +1.398897427353e-03,        +3.491423542737e-05,        +1.035292676092e-04
 2.43665500e+00,        +1.402328128794e-03,        +3.515738326550e-05,        +1.034640560862e-04
 2.43666000e+00,        +1.405772332786e-03,        +3.540128571147e-05,        +1.033986238609e-04
 2.43666500e+00,        +1.409230109577e-03,        +3.564594618296e-05,        +1.033329698587e-04
 2.43667000e+00,        +1.412701529872e-03,        +3.589136810593e-05,        +1.032670929981e-04
 2.43667500e+00,        +1.416186664836e-03,        +3.613755497302e-05,        +1.032009921908e-04
 2.43668000e+00,        +1.419685586089e-03,        +3.638451022048e-05,        +1.031346663422e-04
 2.43668500e+00,        +1.423198365720e-03,        +3.663223737450e-05,        +1.030681143505e-04
 2.43669000e+00,        +1.426725076284e-03,        +3.688073993380e-05,        +1.030013351071e-04
 2.43669500e+00,        +1.430265790808e-03,        +3.713002145413e-05,        +1.029343274968e-04
 2.43670000e+00,        +1.433820582793e-03,        +3.738008550597e-05,        +1.028670903971e-04
 2.43670500e+00,        +1.437389526222e-03,        +3.763093564858e-05,        +1.027996226787e-04
 2.43671000e+00,        +1.440972695558e-03,        +3.788257548771e-05,        +1.027319232053e-04
 2.43671500e+00,        +1.444570165750e-03,        +3.813500865337e-05,        +1.026639908332e-04
 2.43672000e+00,        +1.448182012240e-03,        +3.838823879843e-05,        +1.025958244118e-04
 2.43672500e+00,        +1.451808310961e-03,        +3.864226957175e-05,        +1.025274227834e-04
 2.43673000e+00,        +1.455449138346e-03,        +3.889710467546e-05,        +1.024587847826e-04
 2.43673500e+00,        +1.459104571330e-03,        +3.915274783449e-05,        +1.023899092372e-04
 2.43674000e+00,        +1.462774687350e-03,        +3.940920275813e-05,        +1.023207949671e-04
 2.43674500e+00,        +1.466459564357e-03,        +3.966647319944e-05,        +1.022514407852e-04
 2.43675000e+00,        +1.470159280814e-03,        +3.992456296266e-05,        +1.021818454967e-04
 2.43675500e+00,        +1.473873915702e-03,        +4.018347581824e-05,        +1.021120078993e-04
 2.43676000e+00,        +1.477603548522e-03,        +4.044321561836e-05,        +1.020419267831e-04
 2.43676500e+00,        +1.481348259303e-03,        +4.070378620139e-05,        +1.019716009305e-04
 2.43677000e+00,        +1.485108128604e-03,        +4.096519142505e-05,        +1.019010291162e-04
 2.43677500e+00,        +1.488883237515e-03,        +4.122743517660e-05,        +1.018302101071e-04
 2.43678000e+00,        +1.492673667670e-03,        +4.149052139205e-05,        +1.017591426624e-04
 2.43678500e+00,        +1.496479501240e-03,        +4.175445402499e-05,        +1.016878255332e-04
 2.43679000e+00,        +1.500300820947e-03,        +4.201923698841e-05,        +1.016162574627e-04
 2.43679500e+00,        +1.504137710062e-03,        +4.228487431277e-05,        +1.015444371862e-04
 2.43680000e+00,        +1.507990252412e-03,        +4.255136999450e-05,        +1.014723634308e-04
 2.43680500e+00,        +1.511858532386e-03,        +4.281872806603e-05,        +1.014000349155e-04
 2.43681000e+00,        +1.515742634934e-03,        +4.308695259101e-05,        +1.013274503510e-04
 2.43681500e+00,        +1.519642645579e-03,        +4.335604765621e-05,        +1.012546084398e-04
 2.43682000e+00,        +1.523558650415e-03,        +4.362601738817e-05,        +1.011815078763e-04
 2.43682500e+00,        +1.527490736115e-03,        +4.389686590069e-05,        +1.011081473460e-04
 2.43683000e+00,        +1.531438989935e-03,        +4.416859735035e-05,        +1.010345255263e-04
 2.43683500e+00,        +1.535403499718e-03,        +4.444121593554e-05,        +1.009606410860e-04
 2.43684000e+00,        +1.539384353900e-03,        +4.471472587135e-05,        +1.008864926853e-04
 2.43684500e+00,        +1.543381641512e-03,        +4.498913137204e-05,        +1.008120789756e-04
 2.43685000e+00,        +1.547395452190e-03,        +4.526443674096e-05,        +1.007373985999e-04
 2.43685500e+00,        +1.551425876173e-03,        +4.554064622967e-05,        +1.006624501920e-04
 2.43686000e+00,        +1.555473004314e-03,        +4.581776417068e-05,        +1.005872323772e-04
 2.43686500e+00,        +1.559536928082e-03,        +4.609579491258e-05,        +1.005117437715e-04
 2.43687000e+00,        +1.563617739566e-03,        +4.637474280880e-05,        +1.004359829821e-04
 2.43687500e+00,        +1.567715531484e-03,        +4.665461225669e-05,        +1.003599486073e-04
 2.43688000e+00,        +1.571830397182e-03,        +4.693540767896e-05,        +1.002836392358e-04
 2.43688500e+00,        +1.575962430647e-03,        +4.721713353887e-05,        +1.002070534475e-04
 2.43689000e+00,        +1.580111726503e-03,        +4.749979430619e-05,        +1.001301898129e-04
 2.43689500e+00,        +1.584278380026e-03,        +4.778339449954e-05,        +1.000530468929e-04
 2.43690000e+00,        +1.588462487140e-03,        +4.806793863422e-05,        +9.997562323916e-05
 2.43690500e+00,        +1.592664144428e-03,        +4.835343129369e-05,        +9.989791739391e-05
 2.43691000e+00,        +1.596883449138e-03,        +4.863987704207e-05,        +9.981992788960e-05
 2.43691500e+00,        +1.601120499184e-03,        +4.892728052332e-05,        +9.974165324915e-05
 2.43692000e+00,        +1.605375393154e-03,        +4.921564636579e-05,        +9.966309198565e-05
 2.43692500e+00,        +1.609648230317e-03,        +4.950497925742e-05,        +9.958424260242e-05
 2.43693000e+00,        +1.613939110626e-03,        +4.979528392223e-05,        +9.950510359286e-05
 2.43693500e+00,        +1.618248134723e-03,        +5.008656505739e-05,        +9.942567344038e-05
 2.43694000e+00,        +1.622575403950e-03,        +5.037882745459e-05,        +9.934595061839e-05
 2.43694500e+00,        +1.626921020348e-03,        +5.067207591538e-05,        +9.926593359010e-05
 2.43695000e+00,        +1.631285086667e-03,        +5.096631523677e-05,        +9.918562080856e-05
 2.43695500e+00,        +1.635667706370e-03,        +5.126155030472e-05,        +9.910501071647e-05
 2.43696000e+00,        +1.640068983640e-03,        +5.155778599606e-05,        +9.902410174621e-05
 2.43696500e+00,        +1.644489023386e-03,        +5.185502723589e-05,        +9.894289231956e-05
 2.43697000e+00,        +1.648927931248e-03,        +5.215327895610e-05,        +9.886138084795e-05
 2.43697500e+00,        +1.653385813603e-03,        +5.245254615679e-05,        +9.877956573203e-05
 2.43698000e+00,        +1.657862777573e-03,        +5.275283385027e-05,        +9.869744536176e-05
 2.43698500e+00,        +1.662358931029e-03,        +5.305414705331e-05,        +9.861501811633e-05
 2.43699000e+00,        +1.666874382598e-03,        +5.335649086400e-05,        +9.853228236401e-05
 2.43699500e+00,        +1.671409241672e-03,        +5.365987039384e-05,        +9.844923646206e-05
 2.43700000e+00,        +1.675963618407e-03,        +5.396429078973e-05,        +9.836587875675e-05
 2.43700500e+00,        +1.680537623739e-03,        +5.426975720063e-05,        +9.828220758313e-05
 2.43701000e+00,        +1.685131369384e-03,        +5.457627485963e-05,        +9.819822126499e-05
 2.43701500e+00,        +1.689744967846e-03,        +5.488384897979e-05,        +9.811391811479e-05
 2.43702000e+00,        +1.694378532424e-03,        +5.519248486598e-05,        +9.802929643360e-05
 2.43702500e+00,        +1.699032177220e-03,        +5.550218779714e-05,        +9.794435451094e-05
 2.43703000e+00,        +1.703706017142e-03,        +5.581296317621e-05,        +9.785909062466e-05
 2.43703500e+00,        +1.708400167915e-03,        +5.612481630500e-05,        +9.777350304091e-05
 2.43704000e+00,        +1.713114746086e-03,        +5.643775264284e-05,        +9.768759001414e-05
 2.43704500e+00,        +1.717849869031e-03,        +5.675177760434e-05,        +9.760134978669e-05
 2.43705000e+00,        +1.722605654963e-03,        +5.706689669273e-05,        +9.751478058902e-05
 2.43705500e+00,        +1.727382222934e-03,        +5.738311543292e-05,        +9.742788063951e-05
 2.43706000e+00,        +1.732179692852e-03,        +5.770043935957e-05,        +9.734064814430e-05
 2.43706500e+00,        +1.736998185479e-03,        +5.801887406474e-05,        +9.725308129714e-05
 2.43707000e+00,        +1.741837822443e-03,        +5.833842517886e-05,        +9.716517827954e-05
 2.43707500e+00,        +1.746698726244e-03,        +5.865909837130e-05,        +9.707693726029e-05
 2.43708000e+00,        +1.751581020262e-03,        +5.898089932343e-05,        +9.698835639580e-05
 2.43708500e+00,        +1.756484828764e-03,        +5.930383379092e-05,        +9.689943382957e-05
 2.43709000e+00,        +1.761410276911e-03,        +5.962790753648e-05,        +9.681016769235e-05
 2.43709500e+00,        +1.766357490768e-03,        +5.995312639447e-05,        +9.672055610200e-05
 2.43710000e+00,        +1.771326597310e-03,        +6.027949618760e-05,        +9.663059716331e-05
 2.43710500e+00,        +1.776317724427e-03,        +6.060702281489e-05,        +9.654028896790e-05
 2.43711000e+00,        +1.781331000940e-03,        +6.093571220239e-05,        +9.644962959410e-05
 2.43711500e+00,        +1.786366556598e-03,        +6.126557032325e-05,        +9.635861710707e-05
 2.43712000e+00,        +1.791424522099e-03,        +6.159660317242e-05,        +9.626724955818e-05
 2.43712500e+00,        +1.796505029084e-03,        +6.192881680229e-05,        +9.617552498550e-05
 2.43713000e+00,        +1.801608210158e-03,        +6.226221730234e-05,        +9.608344141319e-05
 2.43713500e+00,        +1.806734198887e-03,        +6.259681079955e-05,        +9.599099685179e-05
 2.43714000e+00,        +1.811883129818e-03,        +6.293260345527e-05,        +9.589818929768e-05
 2.43714500e+00,        +1.817055138477e-03,        +6.326960148466e-05,        +9.580501673334e-05
 2.43715000e+00,        +1.822250361384e-03,        +6.360781113075e-05,        +9.571147712699e-05
 2.43715500e+00,        +1.827468936059e-03,        +6.394723867323e-05,        +9.561756843266e-05
 2.43716000e+00,        +1.832711001030e-03,        +6.428789046645e-05,        +9.552328858991e-05
 2.43716500e+00,        +1.837976695846e-03,        +6.462977287056e-05,        +9.542863552371e-05
 2.43717000e+00,        +1.843266161082e-03,        +6.497289232622e-05,        +9.533360714449e-05
 2.43717500e+00,        +1.848579538347e-03,        +6.531725526449e-05,        +9.523820134781e-05
 2.43718000e+00,        +1.853916970299e-03,        +6.566286820072e-05,        +9.514241601436e-05
 2.43718500e+00,        +1.859278600646e-03,        +6.600973767932e-05,        +9.504624900978e-05
 2.43719000e+00,        +1.864664574164e-03,        +6.635787032008e-05,        +9.494969818457e-05
 2.43719500e+00,        +1.870075036697e-03,        +6.670727270964e-05,        +9.485276137388e-05
 2.43720000e+00,        +1.875510135175e-03,        +6.705795157844e-05,        +9.475543639752e-05
 2.43720500e+00,        +1.880970017619e-03,        +6.740991362952e-05,        +9.465772105975e-05
 2.43721000e+00,        +1.886454833152e-03,        +6.776316565433e-05,        +9.455961314901e-05
 2.43721500e+00,        +1.891964732008e-03,        +6.811771441647e-05,        +9.446111043807e-05
 2.43722000e+00,        +1.897499865540e-03,        +6.847356686145e-05,        +9.436221068366e-05
 2.43722500e+00,        +1.903060386236e-03,        +6.883072979833e-05,        +9.426291162641e-05
 2.43723000e+00,        +1.908646447723e-03,        +6.918921029738e-05,        +9.416321099081e-05
 2.43723500e+00,        +1.914258204779e-03,        +6.954901530434e-05,        +9.406310648486e-05
 2.43724000e+00,        +1.919895813344e-03,        +6.991015186213e-05,        +9.396259580011e-05
