        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.41020000e+00,        +1.026550167540e-10,        +7.291904563126e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.176479888506e-13,        +3.094325040266e-03,        +9.443726873108e-13,        +1.295097431865e-02,        +3.176479888506e-13,        +3.094325040266e-03,        +9.443726873108e-13,        +1.295097431865e-02,        +1.779352185373e-13,        +1.733331932172e-03,        +5.897553457814e-13,        +8.087809442319e-03,        +1.020492644889e-10,        +9.940991460113e-01,        +7.072789115880e-11,        +9.699508618978e-01,        +1.101690576827e-13,        +1.073197016242e-03,        +6.570264393608e-13,        +9.010354341215e-03
 2.41020500e+00,        +1.026663883678e-10,        +7.293015376992e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.177206018285e-13,        +3.094689575427e-03,        +9.445535303805e-13,        +1.295148140453e-02,        +3.177206018285e-13,        +3.094689575427e-03,        +9.445535303805e-13,        +1.295148140453e-02,        +1.779738025279e-13,        +1.733515762631e-03,        +5.898739357798e-13,        +8.088203648120e-03,        +1.020605037118e-10,        +9.940985100811e-01,        +7.073855716570e-11,        +9.699493763426e-01,        +1.101902516109e-13,        +1.073284580891e-03,        +6.571691380563e-13,        +9.010938604759e-03
 2.41021000e+00,        +1.026777636017e-10,        +7.294126548904e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.177932389445e-13,        +3.095054155807e-03,        +9.447344295471e-13,        +1.295198846926e-02,        +3.177932389445e-13,        +3.095054155807e-03,        +9.447344295471e-13,        +1.295198846926e-02,        +1.780123991228e-13,        +1.733699614001e-03,        +5.899925631827e-13,        +8.088597849613e-03,        +1.020717465115e-10,        +9.940978740774e-01,        +7.074922661354e-11,        +9.699478908021e-01,        +1.102114521646e-13,        +1.073372152827e-03,        +6.573118827767e-13,        +9.011522878986e-03
 2.41021500e+00,        +1.026891424574e-10,        +7.295238079017e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.178659002093e-13,        +3.095418781408e-03,        +9.449153848341e-13,        +1.295249551282e-02,        +3.178659002093e-13,        +3.095418781408e-03,        +9.449153848341e-13,        +1.295249551282e-02,        +1.780510083274e-13,        +1.733883486283e-03,        +5.901112280060e-13,        +8.088992046789e-03,        +1.020829928895e-10,        +9.940972380003e-01,        +7.075989950379e-11,        +9.699464052765e-01,        +1.102326593465e-13,        +1.073459732048e-03,        +6.574546735418e-13,        +9.012107163889e-03
 2.41022000e+00,        +1.027005249363e-10,        +7.296349967483e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.179385856335e-13,        +3.095783452234e-03,        +9.450963962650e-13,        +1.295300253520e-02,        +3.179385856335e-13,        +3.095783452234e-03,        +9.450963962650e-13,        +1.295300253520e-02,        +1.780896301474e-13,        +1.734067379479e-03,        +5.902299302655e-13,        +8.089386239640e-03,        +1.020942428474e-10,        +9.940966018497e-01,        +7.077057583793e-11,        +9.699449197657e-01,        +1.102538731594e-13,        +1.073547318554e-03,        +6.575975103715e-13,        +9.012691459457e-03
 2.41022500e+00,        +1.027119110400e-10,        +7.297462214457e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.180112952278e-13,        +3.096148168287e-03,        +9.452774638631e-13,        +1.295350953638e-02,        +3.180112952278e-13,        +3.096148168287e-03,        +9.452774638631e-13,        +1.295350953638e-02,        +1.781282645881e-13,        +1.734251293589e-03,        +5.903486699771e-13,        +8.089780428154e-03,        +1.021054963866e-10,        +9.940959656258e-01,        +7.078125561744e-11,        +9.699434342698e-01,        +1.102750936062e-13,        +1.073634912345e-03,        +6.577403932855e-13,        +9.013275765683e-03
 2.41023000e+00,        +1.027233007701e-10,        +7.298574820092e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.180840290028e-13,        +3.096512929572e-03,        +9.454585876522e-13,        +1.295401651634e-02,        +3.180840290028e-13,        +3.096512929572e-03,        +9.454585876522e-13,        +1.295401651634e-02,        +1.781669116551e-13,        +1.734435228614e-03,        +5.904674471566e-13,        +8.090174612325e-03,        +1.021167535087e-10,        +9.940953293284e-01,        +7.079193884381e-11,        +9.699419487888e-01,        +1.102963206897e-13,        +1.073722513421e-03,        +6.578833223039e-13,        +9.013860082557e-03
 2.41023500e+00,        +1.027346941280e-10,        +7.299687784543e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.181567869691e-13,        +3.096877736089e-03,        +9.456397676556e-13,        +1.295452347507e-02,        +3.181567869691e-13,        +3.096877736089e-03,        +9.456397676556e-13,        +1.295452347507e-02,        +1.782055713539e-13,        +1.734619184555e-03,        +5.905862618200e-13,        +8.090568792142e-03,        +1.021280142153e-10,        +9.940946929576e-01,        +7.080262551851e-11,        +9.699404633227e-01,        +1.103175544128e-13,        +1.073810121781e-03,        +6.580262974464e-13,        +9.014444410071e-03
 2.41024000e+00,        +1.027460911155e-10,        +7.300801107963e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.182295691373e-13,        +3.097242587844e-03,        +9.458210038969e-13,        +1.295503041256e-02,        +3.182295691373e-13,        +3.097242587844e-03,        +9.458210038969e-13,        +1.295503041256e-02,        +1.782442436899e-13,        +1.734803161413e-03,        +5.907051139832e-13,        +8.090962967596e-03,        +1.021392785078e-10,        +9.940940565133e-01,        +7.081331564302e-11,        +9.699389778716e-01,        +1.103387947782e-13,        +1.073897737425e-03,        +6.581693187330e-13,        +9.015028748216e-03
 2.41024500e+00,        +1.027574917339e-10,        +7.301914790508e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.183023755182e-13,        +3.097607484839e-03,        +9.460022963997e-13,        +1.295553732878e-02,        +3.183023755182e-13,        +3.097607484839e-03,        +9.460022963997e-13,        +1.295553732878e-02,        +1.782829286687e-13,        +1.734987159188e-03,        +5.908240036620e-13,        +8.091357138679e-03,        +1.021505463879e-10,        +9.940934199956e-01,        +7.082400921883e-11,        +9.699374924356e-01,        +1.103600417887e-13,        +1.073985360352e-03,        +6.583123861835e-13,        +9.015613096983e-03
 2.41025000e+00,        +1.027688959849e-10,        +7.303028832330e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.183752061224e-13,        +3.097972427077e-03,        +9.461836451875e-13,        +1.295604422372e-02,        +3.183752061224e-13,        +3.097972427077e-03,        +9.461836451875e-13,        +1.295604422372e-02,        +1.783216262958e-13,        +1.735171177883e-03,        +5.909429308724e-13,        +8.091751305380e-03,        +1.021618178570e-10,        +9.940927834045e-01,        +7.083470624742e-11,        +9.699360070145e-01,        +1.103812954473e-13,        +1.074072990563e-03,        +6.584554998180e-13,        +9.016197456363e-03
 2.41025500e+00,        +1.027803038700e-10,        +7.304143233585e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.184480609606e-13,        +3.098337414562e-03,        +9.463650502838e-13,        +1.295655109736e-02,        +3.184480609606e-13,        +3.098337414562e-03,        +9.463650502838e-13,        +1.295655109736e-02,        +1.783603365768e-13,        +1.735355217497e-03,        +5.910618956303e-13,        +8.092145467692e-03,        +1.021730929167e-10,        +9.940921467399e-01,        +7.084540673028e-11,        +9.699345216086e-01,        +1.104025557568e-13,        +1.074160628055e-03,        +6.585986596563e-13,        +9.016781826347e-03
 2.41026000e+00,        +1.027917153908e-10,        +7.305257994427e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.185209400433e-13,        +3.098702447295e-03,        +9.465465117124e-13,        +1.295705794969e-02,        +3.185209400433e-13,        +3.098702447295e-03,        +9.465465117124e-13,        +1.295705794969e-02,        +1.783990595170e-13,        +1.735539278031e-03,        +5.911808979517e-13,        +8.092539625605e-03,        +1.021843715686e-10,        +9.940915100018e-01,        +7.085611066889e-11,        +9.699330362178e-01,        +1.104238227199e-13,        +1.074248272831e-03,        +6.587418657183e-13,        +9.017366206927e-03
 2.41026500e+00,        +1.028031305489e-10,        +7.306373115010e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.185938433814e-13,        +3.099067525282e-03,        +9.467280294966e-13,        +1.295756478069e-02,        +3.185938433814e-13,        +3.099067525282e-03,        +9.467280294966e-13,        +1.295756478069e-02,        +1.784377951222e-13,        +1.735723359487e-03,        +5.912999378524e-13,        +8.092933779109e-03,        +1.021956538141e-10,        +9.940908731903e-01,        +7.086681806473e-11,        +9.699315508421e-01,        +1.104450963396e-13,        +1.074335924887e-03,        +6.588851180240e-13,        +9.017950598094e-03
 2.41027000e+00,        +1.028145493458e-10,        +7.307488595489e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.186667709854e-13,        +3.099432648523e-03,        +9.469096036602e-13,        +1.295807159035e-02,        +3.186667709854e-13,        +3.099432648523e-03,        +9.469096036602e-13,        +1.295807159035e-02,        +1.784765433976e-13,        +1.735907461866e-03,        +5.914190153484e-13,        +8.093327928196e-03,        +1.022069396548e-10,        +9.940902363054e-01,        +7.087752891929e-11,        +9.699300654816e-01,        +1.104663766186e-13,        +1.074423584226e-03,        +6.590284165934e-13,        +9.018534999839e-03
 2.41027500e+00,        +1.028259717830e-10,        +7.308604436018e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.187397228662e-13,        +3.099797817024e-03,        +9.470912342268e-13,        +1.295857837865e-02,        +3.187397228662e-13,        +3.099797817024e-03,        +9.470912342268e-13,        +1.295857837865e-02,        +1.785153043490e-13,        +1.736091585167e-03,        +5.915381304558e-13,        +8.093722072856e-03,        +1.022182290922e-10,        +9.940895993470e-01,        +7.088824323405e-11,        +9.699285801363e-01,        +1.104876635599e-13,        +1.074511250845e-03,        +6.591717614464e-13,        +9.019119412153e-03
 2.41028000e+00,        +1.028373978621e-10,        +7.309720636753e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.188126990343e-13,        +3.100163030786e-03,        +9.472729212200e-13,        +1.295908514557e-02,        +3.188126990343e-13,        +3.100163030786e-03,        +9.472729212200e-13,        +1.295908514557e-02,        +1.785540779819e-13,        +1.736275729393e-03,        +5.916572831904e-13,        +8.094116213081e-03,        +1.022295221279e-10,        +9.940889623151e-01,        +7.089896101052e-11,        +9.699270948063e-01,        +1.105089571662e-13,        +1.074598924745e-03,        +6.593151526030e-13,        +9.019703835027e-03
 2.41028500e+00,        +1.028488275847e-10,        +7.310837197849e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.188856995005e-13,        +3.100528289813e-03,        +9.474546646634e-13,        +1.295959189109e-02,        +3.188856995005e-13,        +3.100528289813e-03,        +9.474546646634e-13,        +1.295959189109e-02,        +1.785928643017e-13,        +1.736459894544e-03,        +5.917764735682e-13,        +8.094510348861e-03,        +1.022408187635e-10,        +9.940883252097e-01,        +7.090968225017e-11,        +9.699256094916e-01,        +1.105302574404e-13,        +1.074686605925e-03,        +6.594585900833e-13,        +9.020288268454e-03
 2.41029000e+00,        +1.028602609524e-10,        +7.311954119459e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.189587242754e-13,        +3.100893594107e-03,        +9.476364645807e-13,        +1.296009861521e-02,        +3.189587242754e-13,        +3.100893594107e-03,        +9.476364645807e-13,        +1.296009861521e-02,        +1.786316633140e-13,        +1.736644080620e-03,        +5.918957016053e-13,        +8.094904480187e-03,        +1.022521190004e-10,        +9.940876880309e-01,        +7.092040695450e-11,        +9.699241241922e-01,        +1.105515643853e-13,        +1.074774294385e-03,        +6.596020739071e-13,        +9.020872712422e-03
 2.41029500e+00,        +1.028716979666e-10,        +7.313071401740e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.190317733698e-13,        +3.101258943673e-03,        +9.478183209956e-13,        +1.296060531790e-02,        +3.190317733698e-13,        +3.101258943673e-03,        +9.478183209956e-13,        +1.296060531790e-02,        +1.786704750243e-13,        +1.736828287624e-03,        +5.920149673176e-13,        +8.095298607050e-03,        +1.022634228402e-10,        +9.940870507786e-01,        +7.093113512499e-11,        +9.699226389081e-01,        +1.105728780038e-13,        +1.074861990124e-03,        +6.597456040946e-13,        +9.021457166925e-03
 2.41030000e+00,        +1.028831386291e-10,        +7.314189044845e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.191048467945e-13,        +3.101624338513e-03,        +9.480002339318e-13,        +1.296111199915e-02,        +3.191048467945e-13,        +3.101624338513e-03,        +9.480002339318e-13,        +1.296111199915e-02,        +1.787092994382e-13,        +1.737012515555e-03,        +5.921342707211e-13,        +8.095692729440e-03,        +1.022747302845e-10,        +9.940864134528e-01,        +7.094186676314e-11,        +9.699211536395e-01,        +1.105941982988e-13,        +1.074949693142e-03,        +6.598891806657e-13,        +9.022041631953e-03
 2.41030500e+00,        +1.028945829412e-10,        +7.315307048932e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.191779445601e-13,        +3.101989778630e-03,        +9.481822034129e-13,        +1.296161865894e-02,        +3.191779445601e-13,        +3.101989778630e-03,        +9.481822034129e-13,        +1.296161865894e-02,        +1.787481365613e-13,        +1.737196764415e-03,        +5.922536118318e-13,        +8.096086847350e-03,        +1.022860413348e-10,        +9.940857760535e-01,        +7.095260187043e-11,        +9.699196683862e-01,        +1.106155252731e-13,        +1.075037403439e-03,        +6.600328036405e-13,        +9.022626107497e-03
 2.41031000e+00,        +1.029060309047e-10,        +7.316425414154e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.192510666773e-13,        +3.102355264028e-03,        +9.483642294626e-13,        +1.296212529725e-02,        +3.192510666773e-13,        +3.102355264028e-03,        +9.483642294626e-13,        +1.296212529725e-02,        +1.787869863990e-13,        +1.737381034204e-03,        +5.923729906658e-13,        +8.096480960768e-03,        +1.022973559927e-10,        +9.940851385808e-01,        +7.096334044837e-11,        +9.699181831484e-01,        +1.106368589295e-13,        +1.075125121014e-03,        +6.601764730390e-13,        +9.023210593549e-03
 2.41031500e+00,        +1.029174825210e-10,        +7.317544140667e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.193242131570e-13,        +3.102720794709e-03,        +9.485463121047e-13,        +1.296263191408e-02,        +3.193242131570e-13,        +3.102720794709e-03,        +9.485463121047e-13,        +1.296263191408e-02,        +1.788258489570e-13,        +1.737565324924e-03,        +5.924924072390e-13,        +8.096875069687e-03,        +1.023086742596e-10,        +9.940845010345e-01,        +7.097408249844e-11,        +9.699166979261e-01,        +1.106581992709e-13,        +1.075212845867e-03,        +6.603201888814e-13,        +9.023795090099e-03
 2.41032000e+00,        +1.029289377918e-10,        +7.318663228626e-11,        +0.000000000000e+00,        +0.000000000000e+00,        +3.193973840097e-13,        +3.103086370676e-03,        +9.487284513629e-13,        +1.296313850939e-02,        +3.193973840097e-13,        +3.103086370676e-03,        +9.487284513629e-13,        +1.296313850939e-02,        +1.788647242407e-13,        +1.737749636575e-03,        +5.926118615675e-13,        +8.097269174097e-03,        +1.023199961372e-10,        +9.940838634148e-01,        +7.098482802215e-11,        +9.699152127194e-01,        +1.106795463002e-13,        +1.075300577998e-03,        +6.604639511875e-13,        +9.024379597140e-03
