        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1]
 2.43890000e+00,        +2.044699902059e-09,        +1.993782284523e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.886881103163e-12,        +2.390023640263e-03,        +3.267454609032e-11,        +1.638822169499e-02
 2.43892000e+00,        +2.037649246509e-09,        +1.986711401324e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.866643559836e-12,        +2.388361769414e-03,        +3.256538566278e-11,        +1.639160355202e-02
 2.43894000e+00,        +2.030637606055e-09,        +1.979679618514e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.846501611500e-12,        +2.386689578214e-03,        +3.245683355458e-11,        +1.639499303374e-02
 2.43896000e+00,        +2.023664706154e-09,        +1.972686661022e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.826454484173e-12,        +2.385006997205e-03,        +3.234888562931e-11,        +1.639839020990e-02
 2.43898000e+00,        +2.016730274803e-09,        +1.965732256319e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.806501409729e-12,        +2.383313956151e-03,        +3.224153778989e-11,        +1.640179515102e-02
 2.43900000e+00,        +2.009834042505e-09,        +1.958816134387e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.786641626297e-12,        +2.381610384274e-03,        +3.213478597767e-11,        +1.640520792817e-02
 2.43902000e+00,        +2.002975742254e-09,        +1.951938027704e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.766874377640e-12,        +2.379896209964e-03,        +3.202862617273e-11,        +1.640862861327e-02
 2.43904000e+00,        +1.996155109504e-09,        +1.945097671210e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.747198913667e-12,        +2.378171361066e-03,        +3.192305439278e-11,        +1.641205727881e-02
 2.43906000e+00,        +1.989371882146e-09,        +1.938294802287e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.727614489771e-12,        +2.376435764574e-03,        +3.181806669350e-11,        +1.641549399810e-02
 2.43908000e+00,        +1.982625800484e-09,        +1.931529160734e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.708120367156e-12,        +2.374689346828e-03,        +3.171365916772e-11,        +1.641893884516e-02
 2.43910000e+00,        +1.975916607211e-09,        +1.924800488742e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.688715812804e-12,        +2.372932033514e-03,        +3.160982794511e-11,        +1.642239189463e-02
 2.43912000e+00,        +1.969244047384e-09,        +1.918108530872e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.669400099061e-12,        +2.371163749492e-03,        +3.150656919203e-11,        +1.642585322203e-02
 2.43914000e+00,        +1.962607868403e-09,        +1.911453034030e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.650172503813e-12,        +2.369384418904e-03,        +3.140387911108e-11,        +1.642932290357e-02
 2.43916000e+00,        +1.956007819988e-09,        +1.904833747445e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.631032310416e-12,        +2.367593965164e-03,        +3.130175394073e-11,        +1.643280101621e-02
 2.43918000e+00,        +1.949443654152e-09,        +1.898250422647e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.611978807597e-12,        +2.365792310936e-03,        +3.120018995500e-11,        +1.643628763769e-02
 2.43920000e+00,        +1.942915125185e-09,        +1.891702813441e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.593011289345e-12,        +2.363979378105e-03,        +3.109918346312e-11,        +1.643978284652e-02
 2.43922000e+00,        +1.936421989628e-09,        +1.885190675892e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.574129054874e-12,        +2.362155087772e-03,        +3.099873080931e-11,        +1.644328672199e-02
 2.43924000e+00,        +1.929964006252e-09,        +1.878713768293e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.555331408516e-12,        +2.360319360237e-03,        +3.089882837239e-11,        +1.644679934425e-02
 2.43926000e+00,        +1.923540936039e-09,        +1.872271851157e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.536617659878e-12,        +2.358472115088e-03,        +3.079947256532e-11,        +1.645032079411e-02
 2.43928000e+00,        +1.917152542153e-09,        +1.865864687181e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.517987123382e-12,        +2.356613271007e-03,        +3.070065983517e-11,        +1.645385115335e-02
 2.43930000e+00,        +1.910798589932e-09,        +1.859492041236e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.499439118535e-12,        +2.354742745910e-03,        +3.060238666264e-11,        +1.645739050450e-02
 2.43932000e+00,        +1.904478846853e-09,        +1.853153680342e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.480972969808e-12,        +2.352860456924e-03,        +3.050464956167e-11,        +1.646093893090e-02
 2.43934000e+00,        +1.898193082524e-09,        +1.846849373647e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.462588006356e-12,        +2.350966320256e-03,        +3.040744507948e-11,        +1.646449651681e-02
 2.43936000e+00,        +1.891941068657e-09,        +1.840578892411e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.444283562264e-12,        +2.349060251342e-03,        +3.031076979588e-11,        +1.646806334728e-02
 2.43938000e+00,        +1.885722579051e-09,        +1.834342009981e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.426058976227e-12,        +2.347142164705e-03,        +3.021462032330e-11,        +1.647163950828e-02
 2.43940000e+00,        +1.879537389570e-09,        +1.828138501776e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.407913591750e-12,        +2.345211974080e-03,        +3.011899330620e-11,        +1.647522508658e-02
 2.43942000e+00,        +1.873385278127e-09,        +1.821968145265e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.389846756858e-12,        +2.343269592279e-03,        +3.002388542111e-11,        +1.647882016990e-02
 2.43944000e+00,        +1.867266024662e-09,        +1.815830719947e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.371857824110e-12,        +2.341314931225e-03,        +2.992929337610e-11,        +1.648242484683e-02
 2.43946000e+00,        +1.861179411126e-09,        +1.809726007337e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.353946150560e-12,        +2.339347901945e-03,        +2.983521391071e-11,        +1.648603920690e-02
 2.43948000e+00,        +1.855125221461e-09,        +1.803653790943e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.336111097686e-12,        +2.337368414554e-03,        +2.974164379554e-11,        +1.648966334054e-02
 2.43950000e+00,        +1.849103241582e-09,        +1.797613856248e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.318352031371e-12,        +2.335376378269e-03,        +2.964857983200e-11,        +1.649329733910e-02
 2.43952000e+00,        +1.843113259359e-09,        +1.791605990698e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.300668321839e-12,        +2.333371701386e-03,        +2.955601885207e-11,        +1.649694129486e-02
 2.43954000e+00,        +1.837155064602e-09,        +1.785629983677e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.283059343473e-12,        +2.331354291207e-03,        +2.946395771818e-11,        +1.650059530111e-02
 2.43956000e+00,        +1.831228449041e-09,        +1.779685626492e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.265524474973e-12,        +2.329324054139e-03,        +2.937239332270e-11,        +1.650425945204e-02
 2.43958000e+00,        +1.825333206303e-09,        +1.773772712357e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.248063099133e-12,        +2.327280895600e-03,        +2.928132258783e-11,        +1.650793384285e-02
 2.43960000e+00,        +1.819469131912e-09,        +1.767891036376e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.230674602681e-12,        +2.325224719935e-03,        +2.919074246563e-11,        +1.651161856981e-02
 2.43962000e+00,        +1.813636023251e-09,        +1.762040395524e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.213358376728e-12,        +2.323155430699e-03,        +2.910064993705e-11,        +1.651531373002e-02
 2.43964000e+00,        +1.807833679567e-09,        +1.756220588637e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.196113816072e-12,        +2.321072930270e-03,        +2.901104201254e-11,        +1.651901942173e-02
 2.43966000e+00,        +1.802061901934e-09,        +1.750431416385e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.178940319513e-12,        +2.318977120058e-03,        +2.892191573132e-11,        +1.652273574422e-02
 2.43968000e+00,        +1.796320493255e-09,        +1.744672681266e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.161837289841e-12,        +2.316867900505e-03,        +2.883326816113e-11,        +1.652646279771e-02
 2.43970000e+00,        +1.790609258233e-09,        +1.738944187585e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.144804133570e-12,        +2.314745170959e-03,        +2.874509639827e-11,        +1.653020068355e-02
 2.43972000e+00,        +1.784928003368e-09,        +1.733245741444e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.127840260863e-12,        +2.312608829641e-03,        +2.865739756742e-11,        +1.653394950421e-02
 2.43974000e+00,        +1.779276536926e-09,        +1.727577150715e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.110945085926e-12,        +2.310458773895e-03,        +2.857016882079e-11,        +1.653770936307e-02
 2.43976000e+00,        +1.773654668941e-09,        +1.721938225041e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.094118026322e-12,        +2.308294899799e-03,        +2.848340733886e-11,        +1.654148036477e-02
 2.43978000e+00,        +1.768062211188e-09,        +1.716328775807e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.077358503385e-12,        +2.306117102432e-03,        +2.839711032940e-11,        +1.654526261499e-02
 2.43980000e+00,        +1.762498977175e-09,        +1.710748616138e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.060665941949e-12,        +2.303925275722e-03,        +2.831127502769e-11,        +1.654905622055e-02
 2.43982000e+00,        +1.756964782125e-09,        +1.705197560871e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.044039770335e-12,        +2.301719312464e-03,        +2.822589869616e-11,        +1.655286128943e-02
 2.43984000e+00,        +1.751459442961e-09,        +1.699675426551e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.027479420483e-12,        +2.299499104400e-03,        +2.814097862406e-11,        +1.655667793066e-02
 2.43986000e+00,        +1.745982778303e-09,        +1.694182031419e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +4.010984327586e-12,        +2.297264542028e-03,        +2.805651212766e-11,        +1.656050625455e-02
 2.43988000e+00,        +1.740534608436e-09,        +1.688717195387e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.994553930245e-12,        +2.295015514707e-03,        +2.797249654967e-11,        +1.656434637255e-02
 2.43990000e+00,        +1.735114755314e-09,        +1.683280740035e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.978187670384e-12,        +2.292751910616e-03,        +2.788892925926e-11,        +1.656819839731e-02
 2.43992000e+00,        +1.729723042534e-09,        +1.677872488591e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.961884993245e-12,        +2.290473616770e-03,        +2.780580765173e-11,        +1.657206244265e-02
 2.43994000e+00,        +1.724359295335e-09,        +1.672492265927e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.945645347118e-12,        +2.288180518870e-03,        +2.772312914865e-11,        +1.657593862372e-02
 2.43996000e+00,        +1.719023340571e-09,        +1.667139898533e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.929468183662e-12,        +2.285872501508e-03,        +2.764089119719e-11,        +1.657982705682e-02
 2.43998000e+00,        +1.713715006713e-09,        +1.661815214517e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.913352957525e-12,        +2.283549447951e-03,        +2.755909127040e-11,        +1.658372785954e-02
 2.44000000e+00,        +1.708434123825e-09,        +1.656518043586e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.897299126470e-12,        +2.281211240234e-03,        +2.747772686677e-11,        +1.658764115076e-02
 2.44002000e+00,        +1.703180523563e-09,        +1.651248217036e-09,        +0.000000000000e+00,        +0.000000000000e+00,        +3.881306151378e-12,        +2.278857759164e-03,        +2.739679551013e-11,        +1.659156705059e-02
